,col1,col2,label
3732,-21.635242,-41.84943,2
3733,-27.221678,70.00393,6
3734,4.21596,1.9520295,0
3735,-2.9326756,-11.305736,1
3736,-12.508266,48.44827,1
3737,-0.66123486,53.424603,1
3738,-20.723738,68.51664,0
3739,-17.736732,74.39167,3
3740,-24.474468,61.09276,4
3741,-11.391759,-20.061207,1
3742,-25.66301,69.740395,6
3743,10.181843,63.42955,6
3744,-35.761818,0.68875647,1
3745,6.2792945,52.208668,7
3746,-36.139774,-39.819874,1
3747,7.6580973,41.612064,3
3748,-18.655434,56.755314,1
3749,-19.894613,-3.858821,8
3750,-27.134714,-3.5161288,1
3751,16.27724,42.536858,5
3752,-6.7952905,52.62285,6
3753,-20.904406,-10.693132,1
3754,-5.862431,-3.066087,6
3755,-7.4564886,53.83448,0
3756,16.467083,15.268694,5
3757,25.388103,66.467316,4
3758,19.697012,56.693863,6
3759,-3.7342947,52.72033,4
3760,-32.180355,-8.870224,9
3761,-17.915947,42.75389,9
3762,-22.988323,-12.838338,1
3763,15.605099,41.80336,4
3764,-32.45182,10.140892,7
3765,-8.949407,44.83074,2
3766,-14.772784,5.5057526,8
3767,-2.2044091,-16.487387,1
3768,39.113125,44.37296,3
3769,-5.240693,-16.670902,7
3770,8.742937,64.568924,6
3771,-16.548649,50.34792,7
3772,-18.790022,-12.592508,5
3773,1.1114495,49.32814,6
3774,20.257538,54.575302,7
3775,-38.767456,12.885307,4
3776,-32.702057,13.800013,0
3777,-38.718136,-2.7604935,8
3778,13.588275,53.306744,7
3779,3.7964404,50.05756,2
3780,-27.73698,-12.197966,1
3781,-0.14478293,58.175915,2
3782,-6.4359136,53.17012,8
3783,-18.27085,63.179756,4
3784,-18.7834,63.148064,4
3785,-26.057966,7.3438077,3
3786,-5.1309047,71.48844,0
3787,22.577015,35.43741,2
3788,2.980795,-1.6178951,5
3789,-1.454921,-6.4167156,9
3790,-7.656068,-11.864904,8
3791,25.778759,25.806633,7
3792,-42.787426,-9.936111,3
3793,60.602108,10.585683,2
3794,-47.15235,13.472876,6
3795,38.556248,42.593468,6
3796,-19.81727,67.083626,0
3797,-19.784145,-36.98821,9
3798,-2.8852844,61.12629,5
3799,15.64113,52.18376,7
3800,6.359843,68.39564,3
3801,5.1189466,7.5459743,5
3802,-6.2698607,74.188194,2
3803,-46.9753,-24.881607,1
3804,-7.353603,-12.843275,1
3805,3.306476,58.167637,7
3806,-37.359413,27.70107,3
3807,-33.471603,33.703995,6
3808,-29.365648,-1.3133337,6
3809,7.4177027,65.81547,0
3810,-25.343466,-16.787462,9
3811,-47.825516,-20.217941,1
3812,-15.407769,59.80314,0
3813,-30.852081,-5.1572437,1
3814,-47.30259,-25.121105,9
3815,-35.052914,-1.0828104,3
3816,-39.33421,-10.70421,0
3817,7.862392,-29.509819,1
3818,-13.152684,-9.854858,9
3819,37.172283,52.253727,2
3820,-19.228813,7.290357,6
3821,-15.627159,-5.3112206,9
3822,-45.288086,8.511866,2
3823,-13.62506,58.805443,3
3824,-4.975802,78.58972,2
3825,-30.35609,59.039852,0
3826,-37.93522,-7.079088,7
3827,8.203272,47.975773,2
3828,-16.863295,13.182987,6
3829,5.57379,50.640175,3
3830,-20.424557,3.8186932,8
3831,8.722837,38.944954,3
3832,21.465889,54.689327,6
3833,-11.511771,42.558716,0
3834,0.9590783,48.77155,6
3835,2.5916831,53.582985,0
3836,-13.431959,4.7646003,4
3837,-25.66327,59.130344,0
3838,-14.541247,66.60151,6
3839,-25.769215,26.898344,8
3840,-31.185398,-7.6880846,7
3841,54.198112,16.093987,7
3842,-33.241405,-11.651968,9
3843,-21.708643,-2.1253357,6
3844,0.9216922,6.3052135,7
3845,-15.514588,56.548874,1
3846,-44.14055,-13.589978,2
3847,23.375288,13.129434,1
3848,-33.386986,-15.554364,0
3849,-5.7260942,-11.651455,9
3850,-0.28589046,-11.22878,1
3851,-29.561481,59.665417,0
3852,-42.183186,4.6894116,8
3853,59.49169,44.556084,2
3854,-10.955921,72.269196,0
3855,-4.6133847,51.928875,5
3856,-2.6445656,19.76251,3
3857,-1.0030663,55.493183,7
3858,-21.942049,-21.740883,2
3859,-25.595545,67.58481,9
3860,-7.0207996,52.27533,8
3861,-14.357056,23.358421,0
3862,-8.761375,53.672077,1
3863,19.536207,-55.71385,1
3864,5.95804,58.045277,7
3865,-0.40106443,50.466286,4
3866,26.019464,30.002775,2
3867,-34.4568,32.165497,3
3868,2.5527377,53.711536,4
3869,-31.669338,-11.736762,8
3870,-6.788636,54.175503,6
3871,-10.420636,6.9602585,4
3872,1.4101965,-10.665026,5
3873,-35.353436,-16.877766,1
3874,-20.021193,54.26406,5
3875,52.347736,-7.906235,6
3876,-54.342113,-1.4312298,6
3877,-44.381527,-18.594574,9
3878,-14.8713665,58.972786,8
3879,-28.701548,-9.936787,9
3880,-27.902657,26.57016,3
3881,38.272335,44.952095,7
3882,-18.744757,-29.459906,4
3883,-22.150312,-41.959927,4
3884,8.364148,41.563957,2
3885,1.187937,-11.302511,4
3886,2.3752248,74.64193,7
3887,15.693876,9.137452,3
3888,24.446936,58.65609,3
3889,-12.004309,45.414425,5
3890,3.0851357,47.048077,6
3891,-3.5369651,55.548664,0
3892,-21.702906,20.132109,4
3893,-29.964867,-13.864589,9
3894,-14.617591,42.770824,8
3895,-2.2743657,44.381264,6
3896,9.08773,42.052124,7
3897,-31.677212,23.578596,5
3898,-46.887062,19.756058,3
3899,-14.825655,-9.7810755,1
3900,18.165047,8.724971,2
3901,-29.331396,19.133953,8
3902,-28.709608,-9.93157,9
3903,-33.01371,5.4054484,5
3904,-19.244164,55.572193,8
3905,-28.215033,-27.696629,1
3906,-42.51486,-19.530306,8
3907,-15.878664,46.626102,6
3908,-22.293682,-26.544624,2
3909,18.776897,-56.13149,9
3910,6.515126,67.92088,3
3911,-52.900505,-24.557758,1
3912,-29.21234,2.0429833,0
3913,9.846702,4.8571663,6
3914,-12.488751,45.64513,2
3915,65.42266,-3.6645756,2
3916,-31.566147,-11.641318,8
3917,-32.917664,37.46754,3
3918,-9.8550825,-4.920637,9
3919,-40.377586,-16.048002,9
3920,-10.819741,45.628395,7
3921,-10.011676,-7.7799845,7
3922,0.408517,61.823475,1
3923,15.582419,72.36775,3
3924,-39.3227,-7.232995,4
3925,-15.8795,9.859861,8
3926,5.873324,51.794796,4
3927,-0.40400487,75.56757,5
3928,25.072245,46.997757,4
3929,13.774514,15.455454,3
3930,-31.921776,-13.642362,9
3931,15.801815,72.25974,0
3932,-33.45141,-21.072443,9
3933,4.3996835,39.334232,4
3934,21.809505,45.2377,5
3935,-26.632908,-1.0736212,9
3936,5.7380924,38.07987,7
3937,-0.09831269,45.535965,6
3938,65.80812,-7.3757253,6
3939,-26.428596,40.69948,4
3940,2.3808224,74.52957,7
3941,-37.524193,-2.5048075,3
3942,-13.493746,50.913216,1
3943,-39.60977,-4.0375075,3
3944,-42.746044,-12.01609,1
3945,-27.147324,61.04184,0
3946,-11.04904,70.69472,4
3947,-12.2508,4.0909853,8
3948,-21.303167,23.432472,4
3949,52.54831,6.9486413,3
3950,-10.967574,-12.325615,7
3951,-16.439127,66.97525,3
3952,-17.11697,11.76635,6
3953,-11.929214,-19.231323,9
3954,28.838835,24.853527,2
3955,-29.945969,-6.9413567,1
3956,-4.663171,-13.970521,5
3957,-9.312362,74.00867,7
3958,-5.1661143,78.41794,0
3959,28.7949,39.44953,0
3960,-27.232412,-4.820548,8
3961,-12.178232,45.545147,5
3962,7.2171516,69.40701,5
3963,-57.296482,0.7931069,6
3964,-9.184301,-2.6249366,7
3965,-20.393864,-3.3400457,6
3966,-11.539865,-8.387499,3
3967,-15.833347,54.473484,4
3968,62.389675,3.0828257,2
3969,-17.289677,15.786741,3
3970,-1.7371894,54.4257,2
3971,13.380329,12.982277,5
3972,27.951506,44.771515,7
3973,-16.403517,50.191025,6
3974,3.8575904,50.176975,4
3975,-21.477894,43.467743,1
3976,-12.499978,44.355736,2
3977,-39.29625,-10.493272,0
3978,5.4346237,54.263515,4
3979,22.15167,45.947628,4
3980,18.526644,10.32208,4
3981,-36.088005,-39.87951,9
3982,-11.410761,58.7337,3
3983,-6.9939566,-16.042042,1
3984,-15.847992,47.880825,5
3985,-4.675984,-7.860562,8
3986,-37.550667,-16.916943,9
3987,16.292456,-6.9343233,5
3988,40.88934,3.0283904,2
3989,6.305869,68.4521,7
3990,19.067076,72.428894,0
3991,-55.95753,4.305552,4
3992,51.369793,-8.434611,4
3993,23.725994,46.271576,5
3994,13.363059,7.4475417,4
3995,6.5167193,51.4943,8
3996,-27.58749,-19.857126,1
3997,-6.5804496,19.834211,7
3998,-18.281454,59.006817,6
3999,-0.35019034,54.82723,0
4000,37.80544,-7.383988,9
4001,8.001197,-62.862625,9
4002,23.689634,-29.219948,0
4003,6.514731,-66.987564,6
4004,12.255062,-53.977844,1
4005,32.605625,14.488478,0
4006,19.00315,-63.550503,4
4007,16.136047,27.40378,5
4008,26.775204,6.508257,7
4009,17.879332,-62.96629,3
4010,25.387278,16.264645,5
4011,-30.464216,-38.054222,0
4012,0.550419,-19.184866,8
4013,13.2259,27.5051,9
4014,5.513174,-14.6002655,8
4015,38.274906,-17.080418,8
4016,18.193932,-29.631931,4
4017,8.893213,10.901112,4
4018,28.873707,-2.0546708,3
4019,18.88424,-67.432655,8
4020,24.375484,-30.533304,1
4021,32.166237,11.008617,8
4022,-21.779593,-74.654564,2
4023,22.629326,-6.704296,3
4024,23.454777,-61.75862,5
4025,18.833147,-67.31071,2
4026,32.6641,16.252907,5
4027,23.557114,-61.479927,8
4028,33.16318,-4.8134704,0
4029,35.718006,-17.097624,3
4030,28.941141,-3.3426833,1
4031,32.842426,-21.034334,2
4032,31.8391,7.49577,9
4033,26.690363,-14.303951,8
4034,26.066675,-28.735592,2
4035,32.70133,-20.705643,2
4036,23.256117,-59.859875,3
4037,29.357527,-31.777689,4
4038,18.005705,27.149832,5
4039,23.401413,-60.491337,1
4040,21.067373,-27.045547,9
4041,24.92378,-1.7795364,3
4042,33.35387,-4.88699,0
4043,13.786162,30.71554,5
4044,17.027529,-75.80828,6
4045,40.754425,-11.250075,0
4046,30.885523,-26.730932,5
4047,36.28706,12.675411,3
4048,33.35607,47.767384,4
4049,-12.575837,-57.126225,6
4050,-5.0627685,23.751444,7
4051,27.10311,1.6930382,0
4052,0.8865,-19.172838,1
4053,33.58224,52.785645,9
4054,10.254812,22.493797,4
4055,-19.762388,-27.0608,1
4056,14.221367,29.135384,5
4057,18.97561,28.288544,0
4058,30.719198,-12.679076,4
4059,34.24684,49.702843,4
4060,15.139293,31.812325,9
4061,32.45264,2.1852422,4
4062,19.506845,-34.318207,8
4063,19.439823,-2.5548077,1
4064,21.226084,-27.045012,8
4065,12.094131,28.768501,1
4066,25.08794,-1.6143388,3
4067,37.061783,-6.5803113,7
4068,26.919394,-14.203682,8
4069,37.234863,-6.703151,0
4070,26.556204,-33.976437,7
4071,26.833017,-68.027336,6
4072,22.678308,-65.950874,2
4073,34.984158,-2.0544705,8
4074,23.164722,20.374922,9
4075,32.041534,-18.608961,1
4076,28.648102,-18.694479,4
4077,31.487558,-17.835953,0
4078,34.636364,-8.33218,9
4079,35.75903,-2.3906922,7
4080,22.840115,-54.818947,6
4081,26.604998,-31.497784,3
4082,19.401096,2.3814702,9
4083,18.257988,-16.389826,8
4084,35.493458,16.167763,3
4085,14.463114,32.220726,7
4086,0.05389009,-19.68533,3
4087,27.230364,17.041378,9
4088,11.150447,-62.996605,0
4089,-2.4326444,-14.514442,5
4090,34.8687,47.86448,1
4091,-20.812166,-34.35852,9
4092,19.922615,-66.74517,8
4093,-46.82953,-18.793911,6
4094,17.667498,-62.873604,2
4095,-37.424473,-39.89115,6
4096,27.810602,-17.790087,5
4097,24.024096,-64.652214,2
4098,30.448982,51.85438,9
4099,29.132952,-6.995281,7
4100,36.810272,-10.02679,5
4101,24.014082,-3.3373103,7
4102,25.020988,-18.953241,5
4103,35.478325,-12.215742,0
4104,26.248747,9.529521,5
4105,18.13574,-30.375244,5
4106,4.4782205,-1.6883209,6
4107,-16.346832,-6.585637,3
4108,25.221544,-26.243328,5
4109,20.252071,-17.575151,7
4110,39.632607,-17.164738,4
4111,21.981388,-27.878489,8
4112,28.70522,-24.610514,3
4113,26.974154,-22.855793,8
4114,4.9719443,-33.34692,2
4115,26.185057,-19.316843,7
4116,16.96796,30.189356,3
4117,33.049973,-8.740125,7
4118,32.346157,12.166508,7
4119,31.704744,-18.240702,0
4120,18.85708,-9.472947,3
4121,12.068339,-72.21998,8
4122,16.5304,-15.209699,1
4123,28.829536,50.418034,4
4124,-18.783865,-33.30292,2
4125,38.234154,-13.724145,1
4126,19.120514,-13.17397,9
4127,22.77329,-16.441885,9
4128,22.26574,16.525291,5
4129,34.57519,-15.073834,9
4130,-48.465843,-31.25172,6
4131,31.952372,-19.868217,0
4132,35.063694,16.72473,7
4133,11.792225,-7.5853148,9
4134,7.2867007,-67.4359,3
4135,15.400245,-72.42068,0
4136,38.005173,-9.176464,7
4137,19.561123,2.572858,9
4138,12.257612,-53.970997,1
4139,11.177864,-68.12019,3
4140,30.954273,-9.746701,0
4141,29.806026,9.963074,0
4142,33.61292,10.649818,1
4143,35.005806,-4.9274087,0
4144,-0.9488161,-19.914528,2
4145,2.7200654,24.186396,5
4146,-37.14982,-34.424732,6
4147,7.666055,-62.927364,1
4148,-6.990525,-18.485506,6
4149,21.342196,18.505178,4
4150,26.035948,9.71432,7
4151,21.569448,-71.42107,6
4152,34.70605,-5.9611773,0
4153,1.2151207,-74.94345,6
4154,26.37616,-31.0891,1
4155,7.734543,-62.9884,1
4156,2.7953658,-14.221984,8
4157,-19.200176,-32.494877,2
4158,-47.105927,-52.001865,6
4159,24.332253,3.7591681,7
4160,23.948854,-4.392144,1
4161,1.6912887,-19.514944,3
4162,37.636837,-15.802671,9
4163,35.089527,15.299001,7
4164,32.831104,16.614645,0
4165,24.095291,38.985485,4
4166,22.062355,-24.261866,8
4167,14.862019,-67.15666,3
4168,26.290922,51.036045,9
4169,14.975391,27.70535,4
4170,22.193604,-22.354338,5
4171,-36.041023,-36.704994,6
4172,26.409128,6.728071,7
4173,14.621422,30.658844,5
4174,12.086535,28.796776,1
4175,16.467344,-55.942074,2
4176,32.126965,47.88748,7
4177,35.63858,0.8664035,9
4178,32.466682,2.2233763,4
4179,26.256458,-33.69841,3
4180,30.573988,14.208619,0
4181,-4.18491,-10.213881,8
4182,27.390146,-8.309472,1
4183,9.941047,-64.32502,5
4184,30.663513,-4.2478313,8
4185,13.541064,-59.262924,6
4186,40.81093,-9.122247,9
4187,21.255033,2.1753025,4
4188,32.73032,-6.8487782,0
4189,-19.743969,-27.496738,2
4190,19.608746,21.990631,4
4191,35.15983,15.293497,7
4192,34.91541,16.139572,0
4193,-6.5787287,-7.2909694,6
4194,31.900991,-18.472692,9
4195,-24.369383,-31.7922,3
4196,31.021246,-17.733389,5
4197,22.5705,-65.95313,4
4198,-40.9326,-60.55932,3
4199,-21.739912,-74.69068,1
4200,23.671492,-24.786417,9
4201,16.531113,-15.348278,8
4202,24.09284,-8.5449915,1
4203,28.413656,-24.767376,5
4204,14.801954,28.898443,5
4205,32.827053,51.194668,5
4206,-7.8373413,-2.7256105,6
4207,20.566484,20.222149,0
4208,4.5817823,-16.958973,4
4209,-41.19838,-54.898582,5
4210,19.671515,21.787312,4
4211,20.515451,4.595454,5
4212,29.815346,-11.885594,3
4213,-17.934656,-33.39305,2
4214,-5.9502454,12.612792,6
4215,-35.64136,-14.819818,4
4216,23.960491,-3.4687588,1
4217,12.506157,25.246128,9
4218,19.422663,1.0252838,7
4219,23.815626,-13.065385,5
4220,22.349836,-24.431765,8
4221,-0.9449947,-19.892311,2
4222,33.88761,52.33764,9
4223,37.557335,-12.352621,2
4224,34.8594,3.9058087,0
4225,25.57549,-34.699013,5
4226,-13.090413,10.284514,6
4227,24.119303,-3.358555,8
4228,33.75439,-5.716678,2
4229,12.766801,4.257239,6
4230,34.39694,12.12559,7
4231,-34.32171,-1.4439074,6
4232,-2.8918576,7.1297064,0
4233,-20.90088,-34.174442,9
4234,14.502173,32.09368,8
4235,-0.73209566,-9.190708,6
4236,37.980385,-16.339422,8
4237,-23.41342,-18.57786,6
4238,10.83685,22.370306,0
4239,23.784693,-14.295454,1
4240,-39.379677,-45.94769,6
4241,27.012028,-9.823624,7
4242,20.992159,19.117416,7
4243,28.57508,-24.7296,5
4244,27.628925,-1.2766253,7
4245,19.157053,-34.520924,2
4246,15.555836,5.9272914,7
4247,-23.695507,-41.41627,8
4248,17.790558,22.465662,4
4249,-21.746775,8.832842,6
4250,-4.312785,-1.4433523,8
4251,23.870184,-33.857746,3
4252,17.385687,18.117994,8
4253,37.287945,-15.742959,1
4254,22.34542,-53.662056,3
4255,-7.405553,-24.691118,2
4256,-17.545706,-33.8371,2
4257,23.270092,5.850775,2
4258,-23.72108,45.37236,6
4259,25.818857,-18.380375,1
4260,11.724618,22.336441,1
4261,21.32655,-19.647299,3
4262,35.021538,16.450205,7
4263,29.120224,-3.2241251,8
4264,31.804665,-8.263516,4
4265,3.921842,-17.462605,2
4266,18.941395,28.18951,0
4267,35.17338,-2.637904,7
4268,33.131832,-7.029098,0
4269,37.435978,-12.553565,0
4270,38.17365,-13.408151,0
4271,-1.6322895,34.525665,9
4272,-38.636974,-19.055634,6
4273,33.39341,-8.849107,3
4274,29.835173,3.1671145,2
4275,30.316141,-11.391832,0
4276,24.423374,3.6652808,0
4277,27.681076,-23.994675,8
4278,38.249676,-5.655315,2
4279,31.568827,11.718118,1
4280,22.406603,-21.290384,7
4281,25.545303,17.4567,4
4282,11.655018,23.394104,4
4283,-36.742645,-7.9801702,6
4284,17.37461,-65.13154,2
4285,30.06317,-23.347242,7
4286,37.510162,-12.483205,9
4287,16.553667,3.3857176,7
4288,12.778431,-64.623856,0
4289,27.801765,-1.0030847,7
4290,16.685429,32.513737,9
4291,-1.2862308,-20.104729,5
4292,21.518015,-21.460754,2
4293,27.272133,-31.378273,2
4294,28.45202,53.190742,7
4295,36.68263,-9.770781,1
4296,23.668528,-71.461105,7
4297,32.99645,-8.788542,4
4298,-38.391674,-44.103264,2
4299,16.620722,32.53632,9
4300,33.537117,52.52197,5
4301,29.980726,54.760452,0
4302,4.93799,-76.20755,2
4303,40.61431,-8.549187,7
4304,30.24734,-26.568335,3
4305,-5.966882,31.845242,4
4306,-20.634502,-34.28932,1
4307,25.241913,39.55307,5
4308,33.89965,-19.794561,6
4309,25.492458,-32.88787,1
4310,18.471601,-20.403378,5
4311,26.173744,6.9524865,7
4312,4.678939,-14.062427,8
4313,30.065842,-23.369448,3
4314,29.258614,13.831065,9
4315,27.22271,17.056515,9
4316,33.02342,16.84264,9
4317,23.644108,-18.451538,2
4318,-38.06858,-44.023125,2
4319,26.67524,-14.10905,1
4320,25.562202,17.45826,4
4321,32.415516,16.098738,0
4322,26.028688,-28.74675,8
4323,26.93558,-1.0399266,7
4324,-8.1974535,-6.316384,6
4325,22.076685,-2.9660056,4
4326,3.8473318,-30.5594,9
4327,-33.60127,-4.0973134,6
4328,29.133566,-15.899521,1
4329,35.078056,15.230173,3
4330,25.661177,-32.284477,5
4331,26.409878,-31.38437,0
4332,22.78635,-1.0186044,5
4333,26.397697,-7.7099366,4
4334,27.22345,-0.73672044,4
4335,3.3474443,-30.957523,7
4336,0.5999589,-22.845987,6
4337,23.185284,19.99128,5
4338,24.09827,-8.50282,4
4339,28.739952,-4.5799713,8
4340,-41.76057,-54.768105,6
4341,-2.3827944,-14.9500675,5
4342,20.406883,12.832541,5
4343,-39.306553,-11.085319,6
4344,23.932238,-11.957716,9
4345,-20.143347,-26.524107,0
4346,-3.5710516,-16.384575,1
4347,12.072094,-72.23738,8
4348,9.533379,-65.649666,3
4349,12.997804,-64.2129,1
4350,25.344864,14.830249,8
4351,15.749684,-57.464928,2
4352,12.019131,-54.08463,2
4353,33.271465,51.78064,9
4354,33.395206,53.05263,7
4355,30.693642,-26.69587,5
4356,22.326988,-21.376608,9
4357,-4.3602033,-10.300847,8
4358,-17.152601,35.806404,6
4359,16.665127,30.668022,5
4360,-15.197344,-10.029208,3
4361,26.143427,7.215289,4
4362,32.37729,12.345937,3
4363,-31.00763,-37.765022,9
4364,33.822792,11.038212,4
4365,31.360916,50.329075,8
4366,20.356308,12.844089,7
4367,23.082489,19.870647,4
4368,23.426628,-1.1462111,4
4369,32.855804,2.9749334,4
4370,32.577732,2.625267,0
4371,4.553503,-14.075787,8
4372,32.44876,2.272331,7
4373,22.87903,-58.96163,0
4374,21.12018,1.2198142,5
4375,-28.08906,-51.9211,2
4376,33.92667,-6.0401583,0
4377,26.697985,-33.98904,3
4378,-13.29916,21.360518,5
4379,28.583687,-14.281241,8
4380,-34.40294,-50.041794,2
4381,20.25857,-17.121326,3
4382,-36.63382,-42.79213,7
4383,24.625206,-58.44554,0
4384,24.136467,-31.748928,0
4385,27.633251,7.2882485,8
4386,-21.756353,-74.692024,2
4387,34.263588,11.780741,4
4388,29.730759,-19.384329,8
4389,8.1573,-63.511333,4
4390,-34.114895,-1.0418644,6
4391,29.403542,-8.925802,7
4392,1.8594555,-28.4825,1
4393,15.319483,29.137415,9
4394,16.37244,-65.56549,2
4395,8.2828455,-63.57894,5
4396,4.593972,-29.007637,6
4397,24.86849,-70.73627,8
4398,39.512894,-16.710285,8
4399,29.688593,3.122302,0
4400,23.35058,-62.34265,5
4401,25.994957,1.3436366,5
4402,22.102945,-7.390744,7
4403,22.792149,-16.464998,3
4404,2.6253073,-27.578403,3
4405,23.504782,-1.621475,5
4406,24.090141,-8.511984,9
4407,26.774462,-0.91812897,7
4408,8.368207,-59.454704,4
4409,5.3075814,-76.09565,2
4410,35.056618,-2.1412108,5
4411,22.005869,-27.82599,8
4412,-48.61083,-31.612917,6
4413,20.022604,-28.61319,2
4414,-6.5950885,-15.884537,4
4415,-21.663866,-74.784485,2
4416,13.323976,-60.633606,9
4417,6.695926,-28.786814,9
4418,-38.26593,-31.079338,6
4419,15.889183,-52.94566,1
4420,22.239738,-67.578,3
4421,20.385462,-17.909948,3
4422,22.520786,-61.26449,5
4423,34.541435,3.414863,8
4424,17.322184,28.727276,5
4425,33.029877,-7.0500703,0
4426,23.901762,-12.165534,9
4427,29.27663,-19.432194,9
4428,-47.9088,-48.730484,6
4429,23.551092,-61.00144,8
4430,34.84954,-15.13495,4
4431,-21.663473,-10.4814005,6
4432,-15.237358,-21.362553,7
4433,-7.37167,-3.1536357,6
4434,19.86761,-12.989508,1
4435,38.429424,-17.113802,1
4436,28.686152,-18.437803,4
4437,15.847274,4.918899,3
4438,4.157214,-61.254704,2
4439,-39.79755,-62.108894,6
4440,34.656044,-8.422437,7
4441,23.992256,-4.0329504,5
4442,32.842464,-20.928963,1
4443,35.513996,-2.8944428,1
4444,17.264751,28.804514,4
4445,27.53398,-7.8518157,1
4446,33.766113,-15.607359,3
4447,3.5617723,-31.041473,8
4448,18.953362,28.279217,3
4449,0.07467838,-12.426951,2
4450,34.106155,3.058071,1
4451,22.399063,-21.433384,1
4452,14.681423,30.613882,3
4453,-22.885855,-73.370575,2
4454,4.996433,-33.361897,2
4455,22.37749,-21.485563,0
4456,4.9955344,-33.462997,2
4457,-4.6527834,-55.17816,2
4458,30.66694,-11.239154,0
4459,-0.49147508,-12.00763,1
4460,30.344456,7.82815,1
4461,29.000114,6.7723823,3
4462,11.1710615,-68.0988,2
4463,23.860222,-33.58282,9
4464,26.16274,-19.332464,0
4465,22.07042,-57.22592,2
4466,19.660414,21.665434,4
4467,27.901918,13.404822,8
4468,35.01571,15.100234,1
4469,25.663115,3.4883091,9
4470,-2.2760022,12.611325,6
4471,34.840385,50.85927,3
4472,17.969837,18.68731,7
4473,24.215956,3.7293339,1
4474,28.988358,-4.073885,3
4475,-0.8136979,-75.81792,7
4476,-48.309288,-30.982077,6
4477,-21.299355,34.577328,4
4478,17.884926,30.793228,9
4479,24.55986,-58.13901,8
4480,-5.765397,0.89804274,6
4481,16.940855,31.457739,4
4482,37.34173,-13.1465,9
4483,29.816505,-68.867035,2
4484,25.268494,-25.599712,1
4485,23.623466,-1.7983557,1
4486,35.08262,-19.112017,6
4487,-47.1674,-44.94177,6
4488,30.80109,-16.356964,3
4489,-16.09005,26.094147,4
4490,12.711192,32.334812,7
4491,39.147747,-8.674076,4
4492,-32.374367,-56.714188,6
4493,24.159004,-6.130721,3
4494,36.457718,12.666519,3
4495,24.121609,-2.9396772,3
4496,33.800663,-5.1459785,0
4497,36.883186,15.152616,9
4498,33.074432,5.036902,8
4499,-30.633337,-38.021164,0
4500,12.698646,-46.466892,5
4501,56.996822,-45.142513,8
4502,41.36787,37.37449,1
4503,53.666443,32.664963,7
4504,68.148926,-15.092874,5
4505,-23.00799,61.500168,9
4506,15.714426,-25.02422,6
4507,17.725899,68.077614,7
4508,45.896748,-7.632322,0
4509,-17.462246,46.41814,1
4510,34.88812,41.582554,8
4511,71.86524,-26.575779,6
4512,5.5949316,4.5599475,8
4513,-8.469065,53.689808,0
4514,56.138546,21.375711,5
4515,71.72937,-14.606966,6
4516,75.98164,-3.8882337,4
4517,49.83179,11.67654,9
4518,43.05812,34.99909,2
4519,64.830185,-5.423134,8
4520,59.55237,-3.4824004,1
4521,54.26131,44.664753,9
4522,-7.699767,63.059414,6
4523,64.53462,-4.9569745,8
4524,1.6174458,67.927185,7
4525,53.76884,46.39629,9
4526,50.137817,-7.888078,0
4527,3.4835541,53.947926,7
4528,11.78998,54.001617,5
4529,38.339256,56.446815,9
4530,62.739887,-16.873865,6
4531,62.336666,-9.933048,1
4532,-13.231958,74.550095,9
4533,60.040623,7.980571,6
4534,37.961235,57.088306,2
4535,39.291397,3.4959443,5
4536,5.7988176,45.04285,7
4537,64.75725,-4.4545307,7
4538,53.356728,45.98489,5
4539,16.079172,55.83679,0
4540,70.42513,-11.950793,2
4541,43.25425,39.644184,9
4542,55.46588,-41.033813,6
4543,59.769394,-52.143982,7
4544,-22.271326,-16.432863,5
4545,56.114685,-14.896867,8
4546,-23.5729,1.0123062,6
4547,48.382133,34.95851,1
4548,41.292706,44.61661,2
4549,58.325603,33.685146,0
4550,76.95858,-5.234034,9
4551,9.780223,1.3517616,8
4552,41.03857,3.3945396,7
4553,-6.636111,77.18251,4
4554,44.876728,24.135489,7
4555,33.45024,38.057255,1
4556,42.995636,51.041824,1
4557,31.648167,34.6945,5
4558,-9.50295,81.3547,4
4559,47.713615,23.864595,3
4560,42.307198,37.680115,1
4561,42.41448,36.43909,4
4562,49.67394,36.441235,4
4563,31.646982,34.837467,9
4564,43.36733,27.679276,8
4565,0.9275526,-55.30821,8
4566,48.977497,30.032373,5
4567,20.673746,52.694717,5
4568,-23.217985,-45.43102,2
4569,14.240924,18.026855,4
4570,55.602814,43.932186,1
4571,-33.756084,51.27256,7
4572,-4.906168,-54.735344,6
4573,77.04644,-5.4927177,7
4574,60.724586,-6.9592004,1
4575,32.508614,39.47836,9
4576,33.628323,38.807938,9
4577,49.449482,20.226114,9
4578,49.41344,11.749408,1
4579,61.582043,9.834785,8
4580,59.473217,6.4754596,4
4581,64.5427,3.6623864,1
4582,12.244327,-26.226898,8
4583,-9.285359,45.84807,1
4584,51.157387,-8.171381,6
4585,2.488089,48.523865,3
4586,-4.208333,-54.679134,3
4587,11.216313,53.997375,1
4588,55.33571,-34.013195,1
4589,-15.992433,8.091619,8
4590,8.260869,43.97125,4
4591,-11.184486,76.52845,0
4592,74.39011,-26.104618,6
4593,27.086794,-50.337585,2
4594,51.335453,34.68635,3
4595,55.480217,-45.71153,6
4596,44.430298,-26.344503,3
4597,9.036028,-45.883816,6
4598,40.331417,46.110752,5
