,col1,col2,labels
8431,-4.8385043,-55.840214,0
8432,8.758661,-69.34293,2
8433,-70.74108,3.859665,4
8434,-51.74437,-6.264426,9
8435,-61.21639,7.8914323,1
8436,-14.743135,-66.779274,1
8437,-4.6108055,48.251335,9
8438,-49.285507,-8.689196,3
8439,22.944334,-56.56107,4
8440,-5.672969,-40.331116,5
8441,-47.549637,-14.054946,7
8442,15.082843,-36.674557,8
8443,6.600898,-62.277702,9
8444,-10.886649,46.168095,5
8445,-39.07528,43.083523,9
8446,-1.6739924,-75.09756,6
8447,8.1252365,-28.903482,5
8448,-8.22168,-41.26909,8
8449,-29.517159,46.833782,9
8450,0.19867642,39.75217,9
8451,-2.0230625,-57.919712,6
8452,-58.219234,-1.5761975,6
8453,-56.81824,-6.774025,4
8454,-6.2712364,-54.981976,3
8455,-1.5496006,-25.49971,3
8456,-50.265747,-28.651281,0
8457,-67.590416,-32.556942,3
8458,-31.353804,57.23004,9
8459,-6.719553,-38.91075,4
8460,17.579697,-51.987793,8
8461,-13.896095,45.469223,0
8462,-38.712547,53.139706,5
8463,-50.34039,-46.527798,6
8464,-28.595884,36.13397,5
8465,-41.246307,-22.788803,6
8466,26.890852,-52.291954,5
8467,-55.05645,-21.190792,9
8468,-64.540726,-34.23911,9
8469,-44.74413,-21.308054,3
8470,-14.402202,-49.36038,6
8471,-44.513733,-47.170044,7
8472,-5.454789,-46.51265,7
8473,7.9958744,-27.246107,4
8474,-63.60626,-32.95386,1
8475,-32.71352,-19.747469,9
8476,-66.9119,-35.058205,7
8477,-59.224037,5.464505,7
8478,-45.785313,-43.60299,6
8479,-9.093939,-44.979485,0
8480,-24.537046,37.44163,1
8481,-5.9725113,-40.561584,2
8482,-59.919563,-15.680867,7
8483,20.165821,-18.043112,4
8484,-52.883984,-20.044373,9
8485,-57.13428,-32.172928,7
8486,-35.628998,-43.642086,6
8487,-55.59374,4.913011,8
8488,-59.78926,-16.803596,9
8489,-41.554653,44.887115,8
8490,11.044718,-64.13611,1
8491,8.9581585,-33.495365,2
8492,4.2738276,-68.117035,0
8493,-59.812225,3.5274851,6
8494,60.46173,11.004109,0
8495,-37.3473,53.090378,0
8496,-15.430296,43.78635,1
8497,25.137543,-19.990744,0
8498,-14.420031,-53.755264,6
8499,-44.900993,-46.146954,7
8500,-46.199844,-39.048683,7
8501,-0.31282723,9.34382,6
8502,-11.447431,-73.76097,4
8503,0.58173203,-42.32885,4
8504,-69.99648,-0.5610326,1
8505,-69.26718,-11.725197,4
8506,-20.679214,-26.727808,3
8507,-54.423916,22.56807,6
8508,-39.40139,-65.71475,3
8509,-49.90048,-3.1668851,9
8510,-47.544186,-21.17194,4
8511,-39.757164,14.950902,6
8512,-68.54702,-7.5598426,3
8513,3.4800947,48.41734,8
8514,-9.701853,-45.60383,5
8515,-65.96384,-35.695168,7
8516,-50.913406,-44.165527,5
8517,-13.835144,-54.306496,1
8518,-27.523787,-33.61461,3
8519,-10.410276,-10.9321785,3
8520,-12.937247,-44.922035,3
8521,-46.593678,-39.321926,7
8522,-66.31202,-18.373125,0
8523,-31.3236,5.920674,7
8524,-57.409817,-48.09412,3
8525,-14.275399,-54.049976,0
8526,-32.569733,-29.470228,1
8527,-12.3158,-72.85527,3
8528,-17.14107,-63.93398,1
8529,-42.206673,18.948895,2
8530,-57.194977,-4.8010907,9
8531,-18.218863,-50.388893,0
8532,-57.56677,-47.926388,0
8533,-15.243265,-64.66557,1
8534,-66.95997,-2.713908,2
8535,-54.694027,2.4018986,3
8536,-40.581062,6.51348,6
8537,0.837935,-11.306312,3
8538,-17.199907,-49.699894,4
8539,-49.046227,-49.443405,8
8540,-49.7833,-4.961275,4
8541,-63.9381,-16.038507,2
8542,-55.864155,-50.54738,3
8543,-41.21655,-37.40191,5
8544,6.059293,-66.12299,0
8545,22.656382,23.554832,4
8546,-0.13331057,-50.318348,5
8547,-44.398758,-24.750229,4
8548,6.508277,-6.3564816,6
8549,-15.994266,-64.54856,0
8550,-28.247644,-1.8747259,6
8551,-67.98149,-36.172077,5
8552,8.2190075,-11.578124,3
8553,11.977884,-33.955982,5
8554,9.729095,-27.19399,3
8555,-42.721764,-61.68601,0
8556,12.136254,-62.186443,5
8557,-47.266457,13.018727,2
8558,-15.063584,-52.513138,7
8559,6.34531,-6.0743494,6
8560,-4.529871,12.134339,9
8561,-46.76467,0.46805507,1
8562,-69.99513,-6.7277055,3
8563,8.624316,-16.481636,8
8564,-55.13305,-48.003513,6
8565,-38.854794,-65.309906,2
8566,-43.555252,4.2575116,1
8567,-33.843437,-43.868793,0
8568,-7.2563696,15.473999,6
8569,-53.727165,-18.373415,5
8570,17.208452,-58.42648,1
8571,-30.149311,-40.300503,0
8572,15.553547,-79.04429,2
8573,-16.495518,-58.96809,7
8574,-55.402435,-33.525517,5
8575,-16.70929,-63.278133,4
8576,-41.880688,-59.807465,1
8577,-66.59048,-14.475641,1
8578,-39.29607,-31.824526,1
8579,-45.126114,-6.4258804,1
8580,-55.209675,7.7359266,1
8581,-55.674545,22.46901,1
8582,-50.90773,-25.23567,0
8583,-69.18562,-27.440063,1
8584,-43.572334,-61.003006,2
8585,0.632971,-68.31035,7
8586,-50.532024,-2.6816785,0
8587,-8.1950655,21.479898,8
8588,-18.961964,-52.582867,4
8589,-12.607721,-12.479985,3
8590,-15.23804,-52.442432,8
8591,21.733973,-49.772438,7
8592,10.651233,-11.770252,2
8593,-52.21035,-22.271418,0
8594,-57.987495,2.5745742,1
8595,20.303072,-40.28008,5
8596,-8.942555,-43.517445,7
8597,-49.46604,0.2961094,9
8598,-0.86207354,6.645099,9
8599,-23.077888,29.324394,1
8600,-9.156301,-78.31585,5
8601,-1.413321,-65.93512,3
8602,-1.9240841,-21.71478,6
8603,-54.05553,-33.61591,7
8604,-68.23039,-30.586845,8
8605,9.478675,-8.1439705,6
8606,-67.77533,-8.418324,4
8607,-62.514698,-32.44184,4
8608,-11.767714,-73.62044,2
8609,-34.77925,-11.924451,4
8610,2.261299,13.040065,6
8611,-39.102905,-27.598562,5
8612,0.8156336,-24.673508,2
8613,-51.706696,0.6013994,9
8614,-66.85513,7.3169646,9
8615,-36.95656,-37.48237,5
8616,-33.492725,2.8905873,4
8617,-19.908371,29.496014,8
8618,-2.3585155,-17.035727,5
8619,-40.168137,-12.389004,5
8620,7.307385,-17.180183,8
8621,-71.43302,-32.385174,5
8622,4.894277,-9.352776,3
8623,-1.4180866,7.417785,4
8624,-58.761227,-19.286848,7
8625,1.4808731,-69.133766,8
8626,-48.625763,-20.536123,0
8627,-9.019766,-78.76165,2
8628,-22.346024,-24.590038,2
8629,-41.7775,-62.881943,4
8630,-27.735493,-39.406326,7
8631,-66.35079,7.475318,7
8632,1.159769,-51.519604,7
8633,-68.06174,-0.6073092,8
8634,-38.497852,-9.368935,1
8635,3.985877,-14.057147,3
8636,-14.239887,-51.567802,0
8637,-59.213562,18.214031,2
8638,-19.232697,-31.660427,3
8639,0.5773897,19.027132,6
8640,1.4370373,-46.75748,5
8641,-42.486202,-22.26888,8
8642,-39.457905,-31.706814,0
8643,60.57484,31.854725,1
8644,-44.68581,-57.085876,8
8645,-4.1445985,-46.98038,5
8646,-42.479736,19.194546,2
8647,-70.99844,-32.78679,4
8648,-9.117594,-40.8851,5
8649,-53.609592,-21.124285,5
8650,-57.347775,-49.501133,8
8651,-45.100986,-19.57806,0
8652,-33.109478,-68.16725,5
8653,-27.5795,-35.664684,4
8654,8.403227,-16.371407,2
8655,8.354638,-62.5055,1
8656,-16.507439,-12.308947,3
8657,-18.294733,-56.931213,0
8658,-4.2325416,-75.28214,3
8659,34.163227,-0.93530303,6
8660,-36.54182,-45.249405,6
8661,-58.137318,18.784296,8
8662,-34.0168,-29.408539,7
8663,-41.295647,13.161955,8
8664,16.774212,-77.63773,3
8665,8.557574,-68.85477,3
8666,-39.558506,-36.716034,8
8667,-63.17769,-20.61422,1
8668,-41.22469,2.8198252,8
8669,-5.9536605,-39.300106,9
8670,-31.253788,1.5967762,6
8671,-53.269314,16.419117,2
8672,-40.592827,-12.509734,9
8673,14.478841,-36.440643,7
8674,-33.00609,-25.729893,2
8675,-37.29578,-47.68548,1
8676,-59.904274,-19.402111,9
8677,-35.989002,-23.681108,1
8678,17.495996,-78.635414,5
8679,-57.202854,7.2264442,8
8680,4.38518,2.9587128,6
8681,-69.615616,-27.101984,7
8682,-7.65167,14.741355,4
8683,-49.621906,13.91211,8
8684,-62.328785,8.91634,8
8685,-45.394592,18.21007,2
8686,-47.346077,-51.87504,2
8687,-2.6446292,6.5775886,6
8688,-40.02467,-20.90987,8
8689,-42.725986,-13.604356,1
8690,21.383495,-21.503483,9
8691,-50.50368,12.384312,6
8692,-17.104046,-53.30656,0
8693,-21.58182,-38.720592,3
8694,-65.024475,-29.132458,1
8695,-41.66633,-37.303116,4
8696,-56.354374,22.772268,9
8697,-39.444897,-38.449963,4
8698,-6.794167,-75.96359,8
8699,-14.326887,-53.395164,3
8700,24.083723,-52.41744,1
8701,-43.984055,-2.6707869,2
8702,-37.2498,-44.90768,0
8703,-66.3275,-36.672832,7
8704,-9.299485,-40.909103,9
8705,-2.8453927,-27.653982,2
8706,9.395748,-57.764786,7
8707,-68.039314,-31.090351,8
8708,-53.262802,12.653813,0
8709,-34.473656,-65.39836,1
8710,-28.275185,-1.9336338,6
8711,-59.66151,-1.5854547,7
8712,11.642051,-54.792778,0
8713,-25.561954,-20.390047,9
8714,-6.6423507,15.139482,0
8715,-38.95148,-19.635178,2
8716,-54.355698,-36.21267,4
8717,23.560873,-11.445809,2
8718,-58.200153,-5.0767565,8
8719,-70.026184,-23.53548,8
8720,10.218875,-14.962184,2
8721,-11.415528,-56.967934,0
8722,-20.347542,-18.162098,3
8723,-66.86297,-30.762745,0
8724,-41.49324,-38.39268,7
8725,-53.151936,-35.858128,1
8726,27.374174,-43.87511,0
8727,-33.75337,-12.572035,0
8728,-2.0666153,8.664488,6
8729,-61.814545,18.702152,9
8730,-32.26164,4.0057697,6
8731,57.236607,34.688976,6
8732,-10.580979,21.100414,1
8733,-6.3661184,17.786732,6
8734,-19.400839,-55.038807,8
8735,-31.52537,-65.85975,7
8736,-50.922493,-41.95376,0
8737,-65.17298,-29.225376,9
8738,-23.49928,-19.420443,7
8739,-2.4623964,-39.16709,7
8740,-55.335274,-49.29936,4
8741,-66.8914,-12.665718,9
8742,-67.504524,3.1528955,0
8743,-44.014317,10.3117,5
8744,66.438095,30.241829,5
8745,-65.75422,-7.749195,5
8746,-39.41895,-65.05965,8
8747,-3.4866612,-54.131676,1
8748,-54.54212,-3.342266,4
8749,-9.316609,-29.288084,5
8750,-29.287504,-49.77196,4
8751,25.599522,-45.460423,0
8752,-18.059351,-48.450977,7
8753,-45.83235,-33.052383,7
8754,-38.81594,-27.397543,7
8755,-20.50738,-27.009798,5
8756,-3.1358202,4.2537904,9
8757,-67.52293,-8.611463,9
8758,-29.40552,-40.762505,7
8759,17.655798,-55.569366,3
8760,-22.339334,-30.53761,0
8761,-47.053936,-21.956898,2
8762,-23.97772,-0.2809802,6
8763,-20.662172,-50.848705,2
8764,-22.256325,-2.1033218,6
8765,-48.59325,-49.77256,4
8766,-55.16976,-2.3915699,0
8767,-36.293575,-26.124073,2
8768,-52.134754,-53.35664,9
8769,-48.000797,-39.0151,4
8770,26.384655,24.529608,5
8771,-57.31646,-49.786224,2
8772,-32.45053,3.56802,6
8773,-27.513191,-36.757965,3
8774,-67.35306,-22.960596,4
8775,-55.472862,5.759228,9
8776,-29.885336,-50.082783,3
8777,-21.771023,-24.066507,0
8778,-38.563488,-9.518362,5
8779,-62.094574,-6.6089287,8
8780,-68.51308,-22.197344,4
8781,-23.655542,-42.282856,1
8782,3.9606507,19.224497,6
8783,-40.24965,-14.843648,9
8784,-2.3224847,-38.839275,9
8785,-34.461872,-64.90647,5
8786,-49.40872,-38.194702,5
8787,-35.66807,-29.711039,6
8788,-40.165222,-46.395435,9
8789,-66.72085,-2.5468395,4
8790,-41.03678,13.378273,6
8791,-33.939888,-30.18662,8
8792,-9.552201,-45.29743,3
8793,9.499303,-9.965286,2
8794,-43.250565,-54.104015,4
8795,-62.597298,-26.459013,3
8796,-1.5281912,12.539928,4
8797,-45.860317,16.623543,2
8798,-32.165188,-30.827673,2
8799,-53.273167,1.9709163,1
8800,-43.124355,-60.397663,3
8801,2.427436,-36.309834,8
8802,-28.39682,3.425304,6
8803,-5.76831,-10.99498,6
8804,-27.008743,-44.442623,6
8805,-66.50823,7.0547404,4
8806,-32.197407,-11.95476,6
8807,-44.223724,-41.755447,1
8808,-50.482338,-18.106548,7
8809,-41.219757,-8.681315,6
8810,-48.49498,-3.5589342,9
8811,-48.16411,-20.839355,0
8812,-54.19101,5.8764024,1
8813,-15.393755,-48.78329,5
8814,-45.858063,-55.13568,2
8815,8.149901,13.1666765,6
8816,-31.278284,-22.051075,5
8817,11.646903,-72.69116,3
8818,-43.84233,10.561605,1
8819,-4.2805843,-17.230524,2
8820,6.8403015,-17.791393,5
8821,-65.9254,-7.045237,6
8822,-16.049122,34.134445,8
8823,11.570649,-78.113144,3
8824,-25.527355,-62.50275,7
8825,-63.53263,-20.800938,1
8826,-55.939987,-2.5599015,8
8827,-1.2677923,-65.97771,2
8828,10.071813,-73.60482,3
8829,-36.096283,-25.44928,8
8830,-53.080654,19.26226,8
8831,-44.096188,18.20451,3
8832,-7.18904,-40.85963,3
8833,-47.830338,-33.78773,0
8834,-54.040462,-20.499653,0
8835,-6.9251547,-25.851007,7
8836,8.10664,-14.231215,1
8837,-13.943201,-20.049389,2
8838,-14.177162,-65.8893,7
8839,4.762816,-62.819347,3
8840,-66.67479,6.297173,2
8841,22.692331,-40.681858,0
8842,-57.53882,-12.7038,4
8843,-54.024887,-21.71598,8
8844,-70.10876,-26.409706,7
8845,-5.3437777,-75.35516,0
8846,-69.469444,-34.1188,9
8847,-23.57606,-19.375952,4
8848,42.570183,13.955059,7
8849,-62.57042,-0.97060317,5
8850,-52.152542,-53.725872,9
8851,-63.417484,-2.016555,0
8852,-41.82385,-30.260452,0
8853,-66.714294,-17.497517,9
8854,-39.254093,-55.735428,1
8855,11.799533,-10.914904,8
8856,-30.577103,-30.378492,9
8857,-33.54056,-29.111223,5
8858,-33.58242,-30.247059,4
8859,-3.8523512,-6.898834,3
8860,-48.572445,12.4634905,8
8861,-0.07939695,-11.91514,6
8862,-44.25988,-55.27611,9
8863,-13.309054,-33.239002,0
8864,-36.05502,-5.0943675,0
8865,-66.02262,-7.0128756,6
8866,-39.796116,-66.66188,0
8867,-27.007013,-44.433014,6
8868,-35.73469,-65.58984,7
8869,-64.44474,-6.8285427,0
8870,-12.417788,-11.249639,4
8871,8.121965,-26.979036,1
8872,-55.217,-40.345,1
8873,8.231886,-33.79893,2
8874,6.924586,-14.966992,2
8875,3.9412596,-40.493183,9
8876,-47.967876,-51.58666,8
8877,-46.254524,19.688526,8
8878,-48.924038,-49.46079,1
8879,-54.11049,5.8548064,9
8880,-48.344585,14.74263,6
8881,-13.654929,-26.356636,6
8882,-29.042574,-44.8172,3
8883,4.5134087,-62.59927,3
8884,-39.80993,-55.731285,2
8885,-23.790512,-71.68743,7
8886,-25.142609,-26.963768,2
8887,-12.65131,-41.934372,5
8888,-14.813471,-12.079416,3
8889,19.366177,11.001001,2
8890,-24.702066,-21.304182,3
8891,22.275852,-49.94288,5
8892,-41.889484,-44.434967,9
8893,-1.630863,-65.63117,0
8894,-16.927603,-53.054024,2
8895,8.286799,-67.16558,5
8896,-54.900707,-49.051746,7
8897,-40.658268,2.5148776,1
8898,-59.21251,-2.5082545,9
8899,-1.9670113,-37.356617,3
8900,-37.538746,-25.743689,7
8901,-67.574,-33.693462,4
8902,-39.505486,-36.584057,1
8903,-40.210537,-3.3220036,8
8904,-54.58887,-47.55656,3
8905,-34.744457,-64.305504,3
8906,9.956257,-58.112118,9
8907,10.816121,-51.606247,4
8908,-59.688152,20.261759,9
8909,-38.849957,-46.81578,7
8910,-63.316463,-20.58827,5
8911,10.835357,-48.331192,9
8912,-13.865053,-75.07231,4
8913,-5.8016453,-53.82452,1
8914,-39.630066,-11.952869,9
8915,-16.812147,-56.053802,9
8916,-23.322577,-42.347584,7
8917,-21.243546,-9.959704,6
8918,-29.367788,-48.78578,2
8919,-56.85784,-3.1177757,4
8920,-64.867226,-17.722536,8
8921,-4.396515,-75.53572,2
8922,-4.970929,-23.675217,4
8923,-58.09284,4.57135,8
8924,-53.04007,-10.353481,5
8925,8.425893,-6.312811,6
8926,-12.326398,-71.999695,5
8927,-27.725103,3.54233,6
8928,24.945204,-51.427654,0
8929,-50.883553,-43.926743,7
8930,-34.042274,-44.027348,7
8931,-48.005264,13.352904,1
8932,-16.815987,-7.9688597,0
8933,-20.806896,-52.047024,6
8934,-55.468285,22.44905,8
8935,-49.96456,-3.4997602,9
8936,-43.20157,4.2332125,8
8937,-42.516212,-63.340195,3
8938,-61.73117,6.9790053,6
8939,-5.7464266,-22.806747,2
8940,-36.160374,-4.099177,9
8941,-49.21226,-12.154297,7
8942,-9.233867,-44.05041,9
8943,-26.050823,-62.03901,7
8944,-55.3574,3.7903068,8
8945,-26.595072,5.349955,9
8946,-58.63713,4.3491397,7
8947,-39.545376,-11.76481,4
8948,7.058585,-31.425743,4
8949,-25.100645,-61.851967,4
8950,-42.116905,-0.5733955,5
8951,-50.027935,-45.571655,3
8952,-49.930984,-18.836538,5
8953,-63.652454,9.908758,4
8954,-40.10809,-57.651222,0
8955,-50.098595,-3.102495,4
8956,-28.949396,60.536686,9
8957,7.53369,-14.665063,8
8958,-64.275826,-23.84458,5
8959,-62.09085,18.578716,0
8960,-2.7668974,-37.06746,5
8961,-3.8041508,-44.937912,7
8962,-5.5503197,-18.838818,6
8963,-44.44127,-40.816177,7
8964,-33.992546,-9.733069,6
8965,12.651818,-11.854128,8
8966,2.4816246,38.671505,9
8967,-64.83208,-18.949398,2
8968,25.24584,-67.0707,4
8969,-46.304504,-5.0706973,8
8970,-23.280357,-42.196472,7
8971,-61.82013,6.706312,0
8972,-49.24286,12.378918,8
8973,-58.909695,2.4705858,1
8974,-12.1843195,-71.86234,5
8975,8.032274,-33.99153,2
8976,2.3741786,-30.753304,7
8977,-0.24302238,-62.172997,8
8978,-39.140827,-7.0159216,3
8979,-62.163956,-19.769854,9
8980,9.296809,-32.549137,5
8981,-70.88291,-2.3010652,9
8982,-43.08683,-17.994987,2
8983,-3.6325202,23.332657,6
8984,-50.841743,-41.30459,5
8985,-37.92165,-5.285361,1
8986,-22.057251,4.993451,0
8987,-27.824688,-38.507248,7
8988,19.985031,-17.452982,4
8989,1.2250736,-42.197075,1
8990,-70.546555,-23.712315,2
8991,-1.3469034,-16.929735,2
8992,-53.40016,-50.50864,1
8993,-45.98538,16.618608,9
8994,9.639279,-75.63191,1
8995,-68.066795,-28.137032,9
8996,-58.755054,-2.6024742,3
8997,-46.3452,-39.6972,5
8998,-64.265396,-6.4661965,9
8999,-46.668507,16.441557,4
9000,-26.134153,-70.11101,6
9001,-44.659115,20.484291,0
9002,-69.54412,-8.82969,0
9003,-50.7904,-42.283432,1
9004,-47.630615,-51.76831,2
9005,-10.392646,-52.526737,1
9006,-18.06183,-30.094557,9
9007,-7.981711,-11.132027,7
9008,-11.091298,4.4490404,7
9009,-70.3895,-5.281205,8
9010,-29.252018,-58.22107,7
9011,-18.081598,-19.555717,8
9012,-21.454832,-52.95652,7
9013,25.220459,28.287296,4
9014,-33.348804,-56.73395,3
9015,-53.684296,-51.535522,9
9016,-35.863552,-12.662658,1
9017,-44.513596,-24.21648,4
9018,-11.894527,-72.8552,8
9019,-19.29789,-63.24258,1
9020,-10.875325,-77.81742,1
9021,5.683412,-28.560717,4
9022,19.06651,17.74266,6
9023,-46.80043,-37.31316,9
9024,-7.0122137,-26.447416,5
9025,24.452257,-38.65494,7
9026,-25.197004,-75.15996,5
9027,5.584253,-4.494359,5
9028,7.7015114,-13.291386,6
9029,19.89126,-80.294975,5
9030,11.606152,-76.055084,7
9031,16.805008,-14.172112,4
9032,-71.34003,-10.700373,5
9033,-3.185133,-54.048058,9
9034,-27.075113,-21.857084,7
9035,-3.31548,-14.48838,2
9036,17.021048,-13.84807,8
9037,-39.878124,-54.663578,4
9038,52.588062,19.086487,6
9039,3.8356485,-31.358452,5
9040,12.065456,-7.582512,2
9041,-35.111282,-26.659914,8
9042,8.939015,-35.385075,2
9043,-32.72646,-53.887672,4
9044,-5.6008787,-75.28991,9
9045,-16.881706,-16.464088,2
9046,-26.59572,-14.873604,1
9047,-50.410896,-51.267086,9
9048,-25.703009,-46.19548,5
9049,-17.544924,-53.56526,0
9050,-28.77369,-53.83228,0
9051,-9.787465,-47.932964,4
9052,39.74681,43.037067,8
9053,3.2408915,1.3858428,3
9054,-0.47691563,7.6210732,6
9055,-35.35464,-67.58904,4
9056,-7.366533,-40.849453,0
9057,-39.58352,-49.20193,2
9058,24.653008,-40.153603,2
9059,3.0287383,27.603716,6
9060,-40.13828,-15.539925,1
9061,3.5489964,-22.957872,0
9062,-24.368095,-28.852278,2
9063,-29.843422,-1.2099442,2
9064,-29.704325,-41.426216,1
9065,-1.6143315,-19.003668,5
9066,-29.347282,-48.76138,5
9067,-45.81704,-57.37282,8
9068,-4.4987473,-26.732832,7
9069,7.112276,-75.38116,7
9070,-38.080566,-27.005707,5
9071,-27.210835,-29.104557,2
9072,-34.724113,2.6421719,0
9073,24.655703,-42.811222,4
9074,5.9860635,-1.5323923,9
9075,21.712278,-76.85422,0
9076,-49.74041,-27.295412,9
9077,-27.450274,10.661254,6
9078,-6.3254085,-74.60235,9
9079,-38.26029,-48.96512,3
9080,-27.361837,-56.04775,7
9081,17.857817,-20.255428,3
9082,-37.02505,-27.452013,0
9083,-18.92076,-34.303925,8
9084,23.351816,-43.337536,4
9085,19.971735,10.94753,6
9086,2.7232795,-20.73723,8
9087,-1.53472,-74.36412,2
9088,-38.25542,-60.526306,4
9089,-21.17051,-34.26928,8
9090,-23.317402,-33.79031,4
9091,41.526962,32.813774,7
9092,-53.74074,-1.8317469,9
9093,-41.207195,-8.748258,6
9094,3.006557,16.664867,2
9095,7.645704,-15.931221,4
9096,-10.388313,-47.45508,1
9097,-22.35883,1.8764552,6
9098,-28.875862,-55.89001,0
9099,-43.696148,-63.912163,1
9100,15.946811,-15.517115,5
9101,13.584375,-14.752809,7
9102,-17.20655,-55.292175,9
9103,-13.493498,-61.041916,9
9104,0.5457922,-49.742466,7
9105,-37.62549,-49.02136,0
9106,-15.48825,-60.022354,1
9107,16.491865,22.301014,6
9108,-19.93032,-0.108840235,2
9109,1.9740855,-67.82419,8
9110,-16.484358,-21.011686,2
9111,-22.762533,2.4312732,6
9112,-50.9205,-43.107883,5
9113,-47.001507,-56.308533,3
9114,24.759262,-40.00101,2
9115,60.989193,33.7116,2
9116,8.136037,16.034622,6
9117,-11.783124,-26.025002,3
9118,-72.761856,-31.773834,9
9119,-26.22198,-48.921448,8
9120,-23.61382,-19.42756,4
9121,-27.501696,-27.77515,4
9122,-17.322748,-55.50752,9
9123,-46.53369,-38.287148,1
9124,-31.207066,-28.932606,4
9125,-51.061493,-25.05276,9
9126,-26.221947,-72.0136,8
9127,-26.325144,-47.672337,9
9128,-52.75714,-28.05368,7
9129,-49.67099,-57.37092,7
9130,-57.903564,-47.50443,1
9131,-1.9980181,-65.30483,7
9132,-26.411354,-35.056858,3
9133,11.567492,-0.075650096,6
9134,-15.302373,-59.906666,1
9135,-68.70835,-9.345332,1
9136,-29.814726,-30.915188,4
9137,11.871443,-29.358942,7
9138,27.104925,-48.18453,8
9139,-19.012102,-33.300083,8
9140,-14.672358,-23.11919,2
9141,19.838713,-80.27351,0
9142,-15.99209,-17.0063,7
9143,15.2930765,21.71193,4
9144,-54.921898,-52.67249,4
9145,-53.282364,-52.059723,5
9146,-6.8869596,-77.59284,8
9147,-66.61623,-3.956763,0
9148,16.063517,-11.539293,6
9149,-62.307556,-24.837164,9
9150,-42.58799,-63.691055,3
9151,-43.55055,19.717583,3
9152,-53.875443,-37.040627,5
9153,-39.385082,-4.9274316,0
9154,-30.29449,-31.13615,8
9155,-68.634346,-9.244517,0
9156,15.260524,-18.101912,7
9157,-15.606191,-59.768543,1
9158,-22.486994,-45.43037,3
9159,9.485406,-36.295776,5
9160,-21.31617,-54.69519,8
9161,9.074899,-32.967487,1
9162,-17.722004,-10.036377,3
9163,-23.913607,-31.55394,8
9164,-14.107237,-51.754604,9
9165,-4.424555,-23.80004,3
9166,22.219942,25.931337,5
9167,-47.156593,-62.339355,8
9168,-10.035553,-47.86393,9
9169,6.012067,-32.611153,4
9170,3.43471,-7.671625,3
9171,-25.925812,-2.008129,3
9172,26.206793,-42.88595,4
9173,-36.21842,-50.087,5
9174,-49.681107,-26.204212,1
9175,-48.07257,-50.161884,7
9176,10.0332155,-18.746803,4
9177,-50.92703,-40.81754,9
9178,-31.755411,7.0284123,5
9179,-27.981878,-45.7346,3
9180,-36.450726,-5.627298,0
9181,-23.823156,-76.52667,0
9182,-44.96581,-62.234013,5
9183,-22.229065,2.0735347,6
9184,44.41126,18.368093,6
9185,-16.740602,-20.503113,4
9186,0.6707237,-78.84826,1
9187,-19.796038,-33.58293,7
9188,-30.464657,-49.546772,0
9189,-3.0310986,18.092266,2
9190,-50.780323,-32.19395,9
9191,-19.858576,-32.482525,7
9192,-34.51594,-25.44729,1
9193,-26.520412,-72.98971,5
9194,-30.43458,-31.087484,3
9195,-1.0700969,-72.38767,4
9196,-3.9627435,10.401613,6
9197,14.391045,-16.247747,7
9198,-24.580013,18.064997,6
9199,-34.893982,-28.816666,6
9200,-49.001526,-64.60795,0
9201,-27.016047,-0.41132867,6
9202,-2.0610695,-18.956722,5
9203,-17.474325,-76.7292,3
9204,-37.657257,-49.45774,4
9205,20.59158,-79.441986,7
9206,16.246992,-8.281875,8
9207,-10.696907,18.232586,6
9208,-4.222529,-10.585213,8
9209,-26.410593,-21.132586,1
9210,-50.971684,-43.176598,7
9211,-23.52248,-11.047898,7
9212,9.167917,-16.807703,8
9213,-0.72817993,19.11337,8
9214,10.2627,-74.590645,8
9215,-21.03317,-50.696053,0
9216,49.00183,28.630472,6
9217,-13.962296,-28.524239,3
9218,-15.124523,-15.157545,5
9219,-63.16565,-38.00911,9
9220,-18.085188,-9.317057,2
9221,13.903725,-76.61916,4
9222,-6.847848,-78.22045,8
9223,-70.002686,-1.7537552,1
9224,-19.181793,-74.427216,0
9225,14.711901,-19.872484,3
9226,-26.680273,-73.349014,9
9227,7.0131416,-31.134054,6
9228,-67.19002,-23.37757,5
9229,-41.75626,-63.908443,9
9230,-33.59879,-55.693474,5
9231,-73.10405,-33.97132,1
9232,21.771477,-9.524289,7
9233,-52.79348,16.529886,9
9234,-19.522675,12.923785,1
9235,16.222593,-6.2966056,7
9236,-6.8371606,-12.251614,2
9237,5.441767,20.79275,6
9238,46.803917,39.90668,3
9239,-39.39806,-14.511606,1
9240,-41.97,-65.23452,0
9241,-44.5881,-63.224297,9
9242,-22.236525,-34.803772,3
9243,-6.2572756,4.291278,6
9244,-40.984116,-65.73644,0
9245,-32.98092,-54.83141,2
9246,-25.612753,-49.663044,3
9247,0.75794494,-24.632774,8
9248,-15.659357,-60.157814,5
9249,-31.396273,-32.89187,9
9250,-44.06224,-61.24995,8
9251,-15.893415,-30.482885,2
9252,-41.8605,-42.820072,9
9253,15.032547,24.35486,7
9254,-25.509733,-73.8461,7
9255,-10.384396,-52.53406,1
9256,-45.453583,-57.639538,0
9257,-17.94184,-22.749937,3
9258,-34.156013,-56.54297,5
9259,-41.15472,-65.110146,0
9260,-9.699697,-16.945282,3
9261,8.656424,-10.416959,1
9262,-57.549618,-49.90332,1
