,col1,col2,label
16489,36.25425,-25.604979,eight
16490,62.79951,-2.3373778,eight
16491,4.3993006,-23.26478,eight
16492,32.064983,-14.934675,eight
16493,19.588642,-29.748281,eight
16494,-47.75175,-16.178194,eight
16495,60.326683,-28.105722,eight
16496,-32.566875,28.302643,eight
16497,-44.96211,12.767501,eight
16498,-2.2499588,47.924572,eight
16499,-33.250668,-22.002825,eight
16500,-13.042982,-2.2208183,eight
16501,-35.50519,44.30377,eight
16502,-50.780636,19.864725,eight
16503,-22.140089,6.6507926,eight
16504,3.1646633,36.583202,eight
16505,1.4033282,70.41551,eight
16506,-34.077587,-13.428888,eight
16507,-1.2969855,65.94636,eight
16508,62.62331,18.857063,eight
16509,-19.064205,8.579892,eight
16510,-0.007334873,4.3032565,eight
16511,-45.00716,-35.74157,eight
16512,41.6983,22.227303,eight
16513,-19.414127,8.7967005,eight
16514,-0.84209406,69.84156,eight
16515,-30.156872,0.0032642498,eight
16516,-21.991917,11.494793,eight
16517,58.8363,-11.534788,eight
16518,-21.373137,3.118423,eight
16519,-7.9038005,-14.218531,eight
16520,-44.25298,47.21797,eight
16521,37.710453,27.886473,eight
16522,-15.283633,46.71611,eight
16523,-25.161762,-2.5179944,eight
16524,-4.48788,29.214409,eight
16525,59.450397,10.77571,eight
16526,-0.30792826,-12.76871,eight
16527,-29.74943,-9.5696125,eight
16528,-6.049168,-35.074238,eight
16529,-34.00838,-20.647356,eight
16530,20.754448,-14.358501,eight
16531,-49.378143,-29.286108,eight
16532,-45.387268,-16.731604,eight
16533,40.79232,-19.110794,eight
16534,-9.017344,-56.518887,eight
16535,42.689053,-34.17945,eight
16536,43.026455,-6.1115904,eight
16537,-35.455326,43.118122,eight
16538,48.465477,31.72421,eight
16539,58.276352,10.643004,eight
16540,45.22025,-1.6324356,eight
16541,49.398937,-18.602633,eight
16542,-33.756046,54.46667,eight
16543,53.733463,43.678104,eight
16544,-3.079003,69.70481,eight
16545,14.052069,-17.829733,eight
16546,53.596424,-32.05939,eight
16547,41.61408,31.004591,eight
16548,13.785607,-17.257463,eight
16549,-0.75352365,56.29464,eight
16550,53.012424,-26.568798,eight
16551,-62.0753,-33.821877,eight
16552,37.57285,35.924232,eight
16553,53.29508,-26.810013,eight
16554,43.099766,36.355797,eight
16555,-20.486977,-8.32845,eight
16556,-6.46246,-5.052297,eight
16557,-19.07396,-3.1139572,eight
16558,11.911393,1.7673054,eight
16559,70.312744,-6.061901,eight
16560,-12.736856,3.847505,eight
16561,-33.09356,15.907149,eight
16562,33.772785,8.513206,eight
16563,-13.729902,24.683893,eight
16564,23.758612,-27.598454,eight
16565,-22.607702,24.66289,eight
16566,11.714864,-20.294025,eight
16567,0.01731557,-9.072516,eight
16568,-17.9871,-12.358727,eight
16569,-21.717775,5.951904,eight
16570,12.046209,-41.796356,eight
16571,16.866957,13.601166,eight
16572,-17.086666,26.048315,eight
16573,-85.30305,9.66287,eight
16574,45.81692,-23.16931,eight
16575,61.068245,38.689774,eight
16576,5.2480884,1.8281966,eight
16577,-26.958553,-17.474768,eight
16578,-38.42288,38.885345,eight
16579,31.362797,52.637405,eight
16580,-31.314045,-31.649418,eight
16581,-10.0480995,7.6036377,eight
16582,-42.029003,32.74549,eight
16583,-4.4626236,-28.05979,eight
16584,-53.14134,-16.377531,eight
16585,10.034999,38.388573,eight
16586,-18.95421,-11.178644,eight
16587,-26.229326,-8.002154,eight
16588,0.11485984,8.292917,eight
16589,60.629353,3.2423022,eight
16590,21.195381,-8.245714,eight
16591,-4.7288256,33.07578,eight
16592,-22.3267,32.846256,eight
16593,40.9655,-11.084676,eight
16594,19.374086,1.5244961,eight
16595,-23.33612,11.623805,eight
16596,71.24714,-19.848024,eight
16597,58.09799,-31.75031,eight
16598,56.560684,47.635334,eight
16599,42.439182,-2.929314,eight
16600,-34.38129,-17.98894,eight
16601,44.188644,-69.59852,eight
16602,-15.017162,-8.23559,eight
16603,15.398074,7.9621606,eight
16604,39.3353,2.566938,eight
16605,21.22299,0.09301306,eight
16606,-51.108784,19.732769,eight
16607,32.517216,-48.56527,eight
16608,-83.19319,14.058264,eight
16609,-7.133596,14.75155,eight
16610,33.101643,2.4296496,eight
16611,-35.80258,-5.023957,eight
16612,-51.897102,18.950928,eight
16613,-7.9151363,38.83674,eight
16614,3.3366017,65.38531,eight
16615,-5.3282547,32.094604,eight
16616,51.960682,-43.171467,eight
16617,-53.562305,-8.672749,eight
16618,-61.684666,-28.835331,eight
16619,-30.107428,6.243064,eight
16620,-0.65473056,33.165386,eight
16621,-28.535048,-11.969339,eight
16622,-22.85467,-29.908361,eight
16623,-42.75353,-27.465988,eight
16624,0.097596526,8.310327,eight
16625,-30.26665,9.68039,eight
16626,32.96178,63.32641,eight
16627,-22.013039,40.749702,eight
16628,7.685224,65.775536,eight
16629,-29.561893,9.881754,eight
16630,13.948642,9.1344385,eight
16631,58.298817,20.457857,eight
16632,-18.05425,2.1877506,eight
16633,60.012444,18.850697,eight
16634,63.0472,45.482887,eight
16635,-7.5614967,-2.6483064,eight
16636,42.353725,36.405872,eight
16637,-19.163122,8.838148,eight
16638,0.6542601,-19.11306,eight
16639,-22.227716,19.677042,eight
16640,-18.731846,-5.3630133,eight
16641,34.577007,3.2294817,eight
16642,-34.62311,25.529428,eight
16643,-64.30403,47.597034,eight
16644,-28.782312,-29.109768,eight
16645,42.82596,-13.604546,eight
16646,-34.867752,42.30227,eight
16647,-27.523348,-15.343968,eight
16648,-9.504333,25.855698,eight
16649,-40.12407,2.4334698,eight
16650,8.322805,-34.358784,eight
16651,37.730045,32.278595,eight
16652,-41.68953,-6.4298944,eight
16653,53.12266,48.823753,eight
16654,-9.569536,16.726742,eight
16655,-17.817856,33.833115,eight
16656,53.151653,48.66482,eight
16657,-2.2854912,7.0937552,eight
16658,-37.51692,0.6190154,eight
16659,-37.135838,-2.7631454,eight
16660,-6.149119,-19.993906,eight
16661,56.42271,20.206253,eight
16662,55.8018,-36.989567,eight
16663,-26.05413,18.97485,eight
16664,36.793694,-28.228765,eight
16665,-38.854126,30.186728,eight
16666,-26.777962,37.255943,eight
16667,-30.131174,36.027622,eight
16668,-18.34554,-50.771027,eight
16669,-1.4444021,36.80905,eight
16670,45.31692,29.991917,eight
16671,-32.807636,9.771632,eight
16672,52.353054,-24.160849,eight
16673,44.249542,-25.39053,eight
16674,53.68117,33.315304,eight
16675,42.29911,-27.700607,eight
16676,39.609806,-7.425916,eight
16677,-61.704193,-26.104645,eight
16678,-45.90506,-12.274122,eight
16679,-29.344578,-9.970561,eight
16680,-33.474255,-19.960152,eight
16681,-30.609034,16.218903,eight
16682,10.860206,71.409004,eight
16683,47.998447,-8.140651,eight
16684,50.558945,47.3976,eight
16685,-16.003252,-35.45754,eight
16686,-19.675507,35.827026,eight
16687,-26.298046,-15.585516,eight
16688,-8.527785,51.978405,eight
16689,-23.560324,6.7769256,eight
16690,-13.5208,58.948387,eight
16691,-23.62808,-0.9471245,eight
16692,22.0554,-2.2778978,eight
16693,50.468227,-37.63477,eight
16694,64.85713,-39.854717,eight
16695,65.1577,21.071716,eight
16696,-3.2346063,57.81502,eight
16697,-0.9698056,61.14519,eight
16698,3.592877,-8.268847,eight
16699,-45.30565,-27.716707,eight
16700,1.7154162,54.793365,eight
16701,31.955597,12.366836,eight
16702,-31.802425,20.518572,eight
16703,53.43183,29.055233,eight
16704,53.347687,-27.758917,eight
16705,-32.131126,9.297286,eight
16706,53.875145,-4.6642175,eight
16707,-33.530216,54.88149,eight
16708,-15.816643,30.041069,eight
16709,0.035806295,-64.33384,eight
16710,54.530823,-63.368706,eight
16711,-56.23262,-7.138291,eight
16712,-15.289356,-28.615557,eight
16713,-34.396545,4.2373915,eight
16714,4.5924363,29.368557,eight
16715,62.741478,-2.322804,eight
16716,27.477097,30.47102,eight
16717,2.833942,-14.00533,eight
16718,46.58982,-12.5634165,eight
16719,17.306437,-20.839647,eight
16720,32.14538,-70.834206,eight
16721,-4.627442,69.037506,eight
16722,38.184013,-35.428364,eight
16723,37.888866,-53.126057,eight
16724,-22.41411,19.550705,eight
16725,6.812286,65.88342,eight
16726,13.102073,-43.60212,eight
16727,49.75695,17.847485,eight
16728,-13.715247,-7.662989,eight
16729,-14.33234,-25.16774,eight
16730,24.410345,8.735982,eight
16731,-5.806694,-3.8990998,eight
16732,10.581457,38.25943,eight
16733,2.746349,-49.95615,eight
16734,-33.993206,-19.916412,eight
16735,-12.565774,30.767677,eight
16736,-11.691595,-0.3451278,eight
16737,55.105972,44.491886,eight
16738,43.553326,-32.3721,eight
16739,68.190994,-16.272863,eight
16740,-16.929314,16.215065,eight
16741,63.88856,-30.9519,eight
16742,-6.305211,47.379505,eight
16743,32.615646,-14.317092,eight
16744,4.60948,2.3543189,eight
16745,-12.195869,-33.284744,nine
16746,41.264694,-31.141838,nine
16747,-31.235643,-0.23271513,nine
16748,-4.4152617,-16.447868,nine
16749,52.102325,-13.239861,nine
16750,13.63337,-58.590496,nine
16751,42.618446,-20.978748,nine
16752,-13.756232,-4.8465314,nine
16753,45.17524,-31.208967,nine
16754,-28.461946,53.066505,nine
16755,9.9727,-26.28118,nine
16756,56.028316,-42.887962,nine
16757,39.92744,-13.317714,nine
16758,19.082514,25.129238,nine
16759,37.760303,-25.837078,nine
16760,-6.709523,53.336746,nine
16761,-20.418556,-23.259787,nine
16762,42.162823,-17.20099,nine
16763,-16.096315,65.97768,nine
16764,-52.532665,-39.759926,nine
16765,8.3715315,-2.6154714,nine
16766,-42.90523,46.92453,nine
16767,68.921074,-8.049238,nine
16768,19.995804,-39.543564,nine
16769,35.34082,-3.77652,nine
16770,39.36108,10.576412,nine
16771,33.301414,-1.1259118,nine
16772,37.46048,42.08527,nine
16773,-19.085686,7.5662556,nine
16774,-12.678423,21.634237,nine
16775,-9.387568,65.656494,nine
16776,-18.525826,-21.437645,nine
16777,-60.328495,-35.53308,nine
16778,-3.6313713,13.550126,nine
16779,-26.800625,-14.495546,nine
16780,-36.34612,50.570774,nine
16781,-5.9236712,23.038359,nine
16782,31.128614,51.592953,nine
16783,10.386358,6.0783005,nine
16784,19.815565,32.053585,nine
16785,-14.960635,-40.021854,nine
16786,-3.0919256,59.140842,nine
16787,-35.79284,7.3750763,nine
16788,-38.40617,6.887324,nine
16789,-63.600048,-1.5924567,nine
16790,31.659607,-4.4245343,nine
16791,63.527058,-24.615965,nine
16792,4.0182314,50.638012,nine
16793,-32.736496,45.324947,nine
16794,62.688805,-24.857048,nine
16795,-58.025272,5.3295975,nine
16796,-10.156107,-31.823265,nine
16797,-53.709953,-9.448713,nine
16798,27.29028,5.5885696,nine
16799,-8.010537,7.0469112,nine
16800,16.220337,-6.7229047,nine
16801,-41.08509,-4.6692495,nine
16802,41.96494,5.480789,nine
16803,-51.393368,1.2542889,nine
16804,-46.25096,-12.492419,nine
16805,-48.76327,-38.466465,nine
16806,43.00202,-43.669716,nine
16807,0.5692195,-18.773949,nine
16808,-24.515594,-22.723066,nine
16809,-16.305794,-18.561459,nine
16810,-17.82197,-10.272543,nine
16811,19.955414,33.96408,nine
16812,45.318996,-29.739895,nine
16813,-22.344198,46.562004,nine
16814,1.2372109,31.039324,nine
16815,-10.683028,62.349613,nine
16816,-8.7345705,0.718005,nine
16817,-14.117505,-9.144228,nine
16818,-10.750519,14.237823,nine
16819,-25.501577,-12.730215,nine
16820,38.624176,4.2985063,nine
16821,-13.461252,-19.444115,nine
16822,-15.879408,12.578895,nine
16823,17.434435,48.578747,nine
16824,41.079937,-22.567865,nine
16825,-58.825123,10.631859,nine
16826,-22.66297,-17.16929,nine
16827,44.270756,-28.78858,nine
16828,1.1893455,29.567081,nine
16829,30.91464,26.794764,nine
16830,41.99859,-17.96764,nine
16831,-47.787403,21.25105,nine
16832,35.990517,-28.51717,nine
16833,2.3589377,-17.80917,nine
16834,14.536417,-21.221464,nine
16835,33.035,-34.0843,nine
16836,-23.193739,5.9646215,nine
16837,59.428978,-17.630219,nine
16838,28.567886,45.585266,nine
16839,-1.9079504,-19.048903,nine
16840,-8.601563,-13.651143,nine
16841,10.6059265,22.414589,nine
16842,-3.5295913,-57.829643,nine
16843,-36.682537,-8.089161,nine
16844,57.12461,26.529303,nine
16845,-43.623573,16.668415,nine
16846,57.840233,-28.879713,nine
16847,-41.1754,-35.39486,nine
16848,-41.738586,-41.89884,nine
16849,2.9051979,14.153025,nine
16850,-44.560814,51.041878,nine
16851,-14.101926,57.132973,nine
16852,-54.25049,-11.386274,nine
16853,14.926588,55.771328,nine
16854,-19.00438,-18.925865,nine
16855,-5.978707,-3.186779,nine
16856,47.341328,0.1082114,nine
16857,-28.45326,15.818814,nine
16858,-18.510748,25.940468,nine
16859,-23.68231,8.305635,nine
16860,-0.5313907,9.54515,nine
16861,-36.036587,19.947159,nine
16862,-27.48482,-3.4638228,nine
16863,19.18217,42.97751,nine
16864,-7.333271,-2.3962977,nine
16865,-50.911922,0.30825216,nine
16866,27.732292,35.488365,nine
16867,26.31435,42.016582,nine
16868,54.08631,-15.664652,nine
16869,-14.806077,28.905376,nine
16870,20.604893,66.25128,nine
16871,12.82148,-33.48836,nine
16872,59.00671,-14.99349,nine
16873,14.598837,18.308506,nine
16874,-33.193947,0.72183394,nine
16875,43.817356,-30.891207,nine
16876,36.897602,-4.0791793,nine
16877,-50.433414,19.981356,nine
16878,29.566114,-35.167767,nine
16879,-2.1284597,58.05584,nine
16880,-3.499413,62.823063,nine
16881,30.329762,53.583675,nine
16882,54.18669,-6.8660393,nine
16883,16.180822,-27.684616,nine
16884,-9.078389,-42.727154,nine
16885,-31.204416,-15.944292,nine
16886,4.846984,-5.6740384,nine
16887,-58.468864,18.4458,nine
16888,-17.025166,-1.5549804,nine
16889,-62.45906,-33.396694,nine
16890,0.86021817,-11.925337,nine
16891,-52.60775,-42.573563,nine
16892,-1.5954636,-27.778606,nine
16893,-41.15217,20.822548,nine
16894,35.421413,-70.16305,nine
16895,-5.139203,-30.408913,nine
16896,-11.57989,5.579864,nine
16897,8.714604,-43.01103,nine
16898,2.8805025,-23.741222,nine
16899,-21.712446,-15.265315,nine
16900,3.2600715,36.541183,nine
16901,-0.17380948,58.015804,nine
16902,28.921509,54.394096,nine
16903,-1.7574509,18.240097,nine
16904,38.248802,4.04764,nine
16905,5.8316298,23.89862,nine
16906,47.690895,-20.42757,nine
16907,5.084011,2.0446038,nine
16908,-11.622479,9.678564,nine
16909,15.420902,-62.637386,nine
16910,-3.44291,35.020687,nine
16911,47.68705,3.9481654,nine
16912,-60.606876,-1.9542872,nine
16913,20.532816,11.740864,nine
16914,32.75158,40.61278,nine
16915,18.761438,29.614777,nine
16916,-39.030506,-3.8868082,nine
16917,-28.376652,-17.819452,nine
16918,-21.550964,-22.112934,nine
16919,-37.60548,-5.782226,nine
16920,32.383858,0.5654104,nine
16921,24.138594,34.38045,nine
16922,18.953459,-27.358332,nine
16923,-2.8945198,34.84926,nine
16924,-27.731981,29.88966,nine
16925,-12.861267,42.358746,nine
16926,21.79802,48.90049,nine
16927,-50.813545,14.920661,nine
16928,-0.6548724,23.8534,nine
16929,42.38584,-29.58512,nine
16930,32.92019,44.448273,nine
16931,-13.924532,7.936933,nine
16932,16.479301,31.545284,nine
16933,55.72612,-43.073044,nine
16934,31.666397,49.96058,nine
16935,35.948975,0.8878635,nine
16936,-18.323618,21.068518,nine
16937,-31.100513,-16.297565,nine
16938,-11.645518,-21.54963,nine
16939,-21.67072,-19.608791,nine
16940,-53.091652,9.028249,nine
16941,-56.18892,-27.64862,nine
16942,-44.485844,15.604529,nine
16943,59.381992,-31.764462,nine
16944,48.433933,-16.924604,nine
16945,-15.550398,-36.980717,nine
16946,22.977764,23.509636,nine
16947,44.727093,4.797701,nine
16948,-17.755762,25.054632,nine
16949,-26.100494,9.930898,nine
16950,15.9147415,-65.41944,nine
16951,-41.02711,-1.8261833,nine
16952,42.632362,-43.23035,nine
16953,-37.225655,8.758831,nine
16954,42.04734,-10.586989,nine
16955,32.466488,51.818466,nine
16956,-17.481638,25.914959,nine
16957,29.387032,55.83912,nine
16958,19.781523,-1.3926055,nine
16959,1.3060093,28.287205,nine
16960,54.992058,-11.197594,nine
16961,23.986704,-54.028503,nine
16962,50.0139,1.472612,nine
16963,-8.262905,-33.89603,nine
16964,-6.908972,20.93562,nine
16965,2.2819722,55.89743,nine
16966,-20.874487,46.26741,nine
16967,6.405363,46.043777,nine
16968,58.38555,-19.857393,nine
16969,34.67844,-13.523018,nine
16970,-54.848366,-3.5081005,nine
16971,-23.189178,-18.640842,nine
16972,-14.570707,26.793974,nine
16973,19.53685,4.216247,nine
16974,-29.515202,31.921167,nine
16975,-56.624073,-6.563254,nine
16976,5.381646,65.1639,nine
16977,31.387598,-66.199585,nine
16978,39.90117,-24.950684,nine
16979,-7.860599,50.116028,nine
16980,-37.383926,57.288097,nine
16981,0.29889247,-29.043083,nine
16982,34.2079,-69.56386,nine
16983,-58.2434,4.674714,nine
16984,-50.695114,43.07333,nine
16985,-20.633743,53.671673,nine
16986,-27.84214,-7.9430733,nine
16987,27.380533,34.600338,nine
16988,-58.60845,22.094492,nine
16989,15.788088,8.399589,nine
16990,-64.403305,-26.964966,nine
16991,2.1160998,-10.294507,nine
16992,57.465855,-43.330605,nine
16993,32.09944,41.421066,nine
16994,-32.921562,33.887444,nine
16995,-10.978196,-8.441979,nine
16996,-16.607803,19.71859,nine
16997,19.11196,48.192596,nine
16998,-30.15593,63.283962,nine
16999,35.433735,37.915573,nine
17000,-10.828183,-36.176117,nine
17001,17.2001,45.296684,nine
17002,36.01155,-21.003271,nine
17003,-7.0394206,-0.04949493,nine
17004,-10.638485,-37.347397,nine
17005,-40.214527,3.71516,nine
17006,20.188553,53.663113,nine
17007,30.3335,2.875171,nine
17008,-29.364124,21.011705,nine
17009,30.973915,-15.249868,nine
17010,-57.618374,5.518108,nine
17011,-26.53037,0.013677103,nine
17012,-14.60907,-23.225685,nine
17013,51.504864,1.2924623,nine
17014,-13.396407,-8.596043,nine
17015,20.568068,22.986078,nine
17016,-21.729113,-0.2027835,nine
17017,23.965864,17.090395,nine
17018,-54.64357,-42.760284,nine
17019,50.501316,-23.214539,nine
17020,29.580425,-30.758923,nine
17021,-22.34642,12.57648,nine
17022,-29.393661,39.199574,nine
17023,-4.4553814,0.73784494,nine
17024,40.920273,-31.416172,nine
17025,46.843422,33.310284,nine
17026,46.568542,-19.08475,nine
17027,-28.519724,50.930546,nine
17028,-51.133335,13.120092,nine
17029,0.83024824,-7.095751,nine
17030,38.859917,4.1432166,nine
17031,-2.2188058,53.018883,nine
17032,-53.03147,-11.184188,nine
17033,-7.6726556,-30.366047,nine
17034,15.456904,-13.134697,nine
17035,-16.676306,56.421307,nine
17036,12.38956,62.58919,nine
17037,62.55841,-24.659395,nine
17038,27.635614,42.493916,nine
17039,57.812023,-44.928967,nine
17040,-13.533677,34.546986,nine
17041,23.065327,-11.516408,nine
17042,39.333347,-18.160473,nine
17043,37.442844,-50.77576,nine
17044,55.610252,-11.281002,nine
17045,17.58881,-13.873365,nine
17046,35.024292,-20.61996,nine
17047,70.899925,-18.431852,nine
17048,-48.730907,-33.580833,nine
17049,-34.051006,36.06876,nine
17050,-38.60135,18.619259,nine
17051,9.900725,7.185303,nine
17052,7.6500487,-14.264826,nine
17053,3.063982,47.92107,nine
17054,-9.4697275,68.41173,nine
17055,46.405975,-27.841825,nine
17056,41.872547,18.994755,nine
17057,-33.772438,44.40076,nine
17058,32.484207,-69.424774,nine
17059,8.227996,-19.827435,nine
17060,-32.99471,-5.344846,nine
17061,41.06514,38.25028,nine
17062,-51.965557,19.551462,nine
17063,-6.712845,-26.322548,nine
17064,39.3918,-27.762775,nine
17065,-19.342802,-23.416843,nine
17066,-41.103745,16.547537,nine
17067,5.1388187,39.60672,nine
17068,29.320042,-69.70626,nine
17069,16.75966,57.62701,nine
17070,47.41802,1.4139316,nine
17071,-20.901999,-5.8529973,nine
17072,-28.045767,-7.301324,nine
17073,-48.541565,16.690336,nine
17074,-0.44653445,1.9227674,nine
17075,22.446236,40.581623,nine
17076,44.53273,2.613232,nine
17077,-68.706825,5.2731752,nine
17078,19.768091,3.6491017,nine
17079,-17.721066,19.114351,nine
17080,-13.844206,27.022392,nine
17081,29.074625,-39.93119,nine
17082,-26.430576,-6.9102445,nine
17083,37.405148,-14.378213,nine
17084,35.26267,-24.21312,nine
17085,55.225338,-27.669754,nine
17086,7.4644117,-6.8019114,nine
17087,4.5500684,-12.0314245,nine
17088,23.264421,-52.093777,nine
17089,-6.4595685,-14.324915,nine
17090,-70.709885,7.990989,nine
17091,22.14423,-24.280886,nine
17092,79.61654,4.508766,nine
17093,21.816761,30.563412,nine
17094,-15.199286,-9.4101715,nine
17095,-24.84704,69.08904,nine
17096,14.475142,-12.643616,nine
17097,-16.57095,-32.567738,nine
17098,-46.51034,19.852076,nine
17099,-14.511659,26.478382,nine
17100,-46.676407,-30.38827,nine
17101,16.696287,-43.68376,nine
17102,-16.427732,-38.728268,nine
17103,-8.322223,-16.919233,nine
17104,-30.584707,8.594385,nine
17105,47.67077,-19.218834,nine
17106,4.7640853,58.77928,nine
17107,26.000443,37.527912,nine
17108,29.962708,52.934566,nine
17109,-58.468864,18.4458,nine
17110,-18.117676,-18.84813,nine
17111,28.950068,-2.3584902,nine
17112,40.26295,8.109248,nine
17113,43.271904,33.344223,nine
17114,12.628026,-45.435467,nine
17115,-24.665234,6.581317,nine
17116,-12.469123,-18.282627,nine
17117,-49.61223,12.966305,nine
17118,45.926605,-35.934036,nine
17119,2.8083746,-5.234926,nine
17120,-34.21891,59.108578,nine
17121,18.794056,3.6591709,nine
17122,-1.884694,58.2063,nine
17123,19.934227,32.025265,nine
17124,45.875996,-27.88714,nine
17125,9.528949,27.04626,nine
17126,16.547152,13.319797,nine
17127,-30.746332,0.6122365,nine
17128,-36.00878,19.252476,nine
17129,-26.660313,-18.932184,nine
17130,31.462725,-0.41013962,nine
17131,50.08757,-21.408785,nine
17132,-13.29981,-58.24686,nine
17133,32.159325,54.45196,nine
17134,36.205456,-24.244411,nine
17135,-12.923973,-10.120064,nine
17136,-48.746468,-28.331879,nine
17137,-60.85064,14.395943,nine
17138,27.412783,50.57661,nine
17139,20.604893,66.25128,nine
17140,-42.42418,-4.811446,nine
17141,-16.754343,-10.855057,nine
17142,-13.238101,4.8871684,nine
17143,10.855533,59.55914,nine
17144,-20.072039,-6.211114,nine
17145,11.878906,9.75426,nine
17146,1.2937633,30.974255,nine
17147,55.38625,-18.527775,nine
17148,-69.61212,5.71587,nine
17149,7.069866,-3.965053,nine
17150,7.3715415,15.672813,nine
17151,-5.5402145,17.11636,nine
17152,11.421232,-1.0688642,nine
17153,4.0130486,6.855216,nine
17154,-53.29821,-12.072011,nine
17155,-31.457026,-4.05072,nine
17156,-16.898558,13.924265,nine
17157,4.9005246,-32.56068,nine
17158,6.2577934,-11.989053,nine
17159,33.185574,-12.905344,nine
17160,51.016354,-15.549595,nine
17161,21.120022,44.627098,nine
17162,-69.047455,-30.323624,nine
17163,-49.531967,-15.014964,nine
17164,60.40569,-22.831543,nine
17165,34.89378,-69.32619,nine
17166,0.12505007,68.250824,nine
17167,-12.689748,38.39711,nine
17168,20.221405,42.667675,nine
17169,2.0571446,-12.716177,nine
17170,-50.695114,43.07333,nine
17171,3.2149112,2.655553,nine
17172,-38.19759,38.971138,nine
17173,0.06046247,7.332003,nine
17174,-36.696835,-22.72206,nine
17175,-39.960808,6.2001085,nine
17176,-21.807354,-5.1249695,nine
17177,-54.913338,12.377773,nine
17178,-36.25517,-41.730568,nine
17179,-80.75482,15.426982,nine
17180,29.399965,67.19403,nine
17181,-41.45072,14.643259,nine
17182,32.036648,42.53252,nine
17183,17.18729,-19.04758,nine
17184,43.682056,-18.153082,nine
17185,-66.87682,-37.02613,nine
17186,38.482906,-26.318525,nine
17187,17.378763,27.264404,nine
17188,-55.361954,-29.945305,nine
17189,-8.483049,-4.5966806,nine
17190,45.936676,-9.738607,nine
17191,-6.5801144,30.792774,nine
17192,-4.7652287,21.542114,nine
17193,54.404884,-33.685677,nine
17194,-57.61704,-7.097904,nine
17195,-14.077596,-8.78061,nine
17196,10.584483,-41.36569,nine
17197,-76.23648,11.57049,nine
17198,31.273075,47.9411,nine
17199,-27.30901,-32.17476,nine
17200,-43.74214,-47.08014,nine
17201,36.08934,22.786413,nine
17202,38.730396,42.475227,nine
17203,-49.336327,17.275839,nine
17204,82.973976,-17.692251,nine
17205,10.500731,-41.352146,nine
17206,2.2137995,-2.4445267,nine
17207,-51.649063,-25.220263,nine
17208,-12.41498,-7.2105446,nine
17209,-21.703548,18.963797,nine
17210,-8.623977,63.375034,nine
17211,42.135193,-21.486597,nine
17212,10.135187,14.874902,nine
17213,3.5609884,-49.23187,nine
17214,32.642357,-4.377236,nine
17215,-22.019535,40.659412,nine
17216,26.75478,-35.87815,nine
17217,-28.672293,6.250368,nine
17218,29.318323,35.19481,nine
17219,8.338292,-34.222187,nine
17220,50.511436,-20.202616,nine
17221,-19.08504,10.385967,nine
17222,12.072339,61.64145,nine
17223,42.724167,-12.550302,nine
17224,-12.240594,-33.2106,nine
17225,-14.173689,-16.656176,nine
17226,55.274326,9.899533,nine
17227,-15.417731,13.84781,nine
17228,-4.253128,13.631493,nine
17229,-53.56307,20.302355,nine
17230,-12.137962,58.07251,nine
17231,-65.75437,-32.59348,nine
17232,39.641056,-23.036543,nine
17233,6.4642386,69.781075,nine
17234,61.087086,11.822505,nine
17235,39.372166,27.075285,nine
17236,-33.855183,31.675129,nine
17237,-11.730996,-16.97059,nine
17238,31.765629,-1.485596,nine
17239,-12.608563,-8.58464,nine
17240,-28.992304,29.831215,nine
17241,-21.375994,-40.959805,nine
17242,4.456989,23.300465,nine
17243,-1.8646019,66.53889,nine
17244,-25.79779,-25.049461,nine
17245,38.22682,-13.332461,nine
17246,43.74811,-56.643185,nine
17247,33.030468,23.977682,nine
17248,25.673862,-17.684235,nine
17249,-50.996994,0.27829525,nine
17250,-19.283905,-6.9710813,nine
17251,-43.531418,-44.963345,nine
17252,-26.635584,-25.837614,nine
17253,-41.75286,57.86939,nine
17254,-61.54553,-25.734932,nine
17255,5.7406454,-3.4953647,nine
17256,-8.312865,-2.7063704,nine
17257,43.89254,4.1521187,nine
17258,-0.48839,28.916239,nine
17259,36.989937,-44.28179,nine
17260,-6.7167935,54.423515,nine
17261,10.810742,57.513298,nine
17262,-3.3834636,25.900085,nine
17263,20.402273,-54.13136,nine
17264,30.197212,26.313072,nine
17265,-11.118391,24.427727,nine
17266,-28.211853,-1.305359,nine
17267,-16.636501,-5.8215904,nine
17268,14.049246,-10.986586,nine
17269,39.42938,2.5828054,nine
17270,15.394464,-35.464134,nine
17271,53.93822,-19.430504,nine
17272,45.220253,-21.201078,nine
17273,42.779064,-0.3335195,nine
17274,-46.24101,13.264168,nine
17275,3.9593542,1.3604124,nine
17276,-3.6991706,15.522567,nine
17277,-75.89315,15.024368,nine
17278,0.12739775,15.842421,nine
17279,-47.866844,11.628025,nine
17280,-6.729594,40.45536,nine
17281,-15.212129,3.9320064,nine
17282,-8.778832,-13.808859,nine
17283,-45.276844,-37.221542,nine
17284,25.813288,21.318027,nine
17285,-44.125885,-45.26557,nine
17286,19.061047,-45.906082,nine
17287,4.0865974,-54.539024,nine
17288,-11.777627,-44.85585,nine
17289,-15.965131,57.927414,nine
17290,-15.365474,-11.464663,nine
17291,22.778229,-47.34525,nine
17292,-1.2539185,29.317417,nine
17293,18.59938,29.665638,nine
17294,7.2101645,-39.815536,nine
17295,-37.918137,16.551964,nine
17296,-7.985104,-40.01659,nine
17297,-13.849932,-4.836869,nine
17298,-26.769312,35.035923,nine
