,col1,col2,labels
19214,-8.116777,-16.183168,eight
19215,29.746979,-6.1378403,eight
19216,59.574593,-27.81451,eight
19217,-13.355159,21.912226,eight
19218,-22.43182,-1.8193889,eight
19219,30.337997,60.586452,eight
19220,-16.219872,-27.487278,eight
19221,34.76633,-17.211624,eight
19222,-44.69244,-6.787658,eight
19223,51.468742,58.819435,eight
19224,23.132975,-30.311243,eight
19225,26.657238,54.45171,eight
19226,59.687534,1.7315756,eight
19227,23.225613,-12.349303,eight
19228,2.2731855,-4.4191675,eight
19229,-18.277334,15.181248,eight
19230,36.591022,47.063538,eight
19231,-64.74693,26.690065,eight
19232,-32.43567,-37.37806,eight
19233,-36.467377,11.254606,eight
19234,-2.8456914,-33.774002,eight
19235,-22.88004,-24.906487,eight
19236,-21.468525,10.281137,eight
19237,2.4698765,-30.989336,eight
19238,-31.342255,32.492413,eight
19239,-15.260924,43.441032,eight
19240,51.10424,-35.759384,eight
19241,-16.934479,58.416973,eight
19242,-15.261339,29.193638,eight
19243,45.208004,-38.87214,eight
19244,-22.98828,-63.266727,eight
19245,-25.761038,32.3805,eight
19246,-16.851398,0.95110345,eight
19247,65.29331,12.362731,eight
19248,34.36157,44.650333,eight
19249,52.71145,-11.279743,eight
19250,14.779948,-10.9926405,eight
19251,26.652758,-9.749124,eight
19252,-49.030003,10.538695,eight
19253,53.828255,-35.4103,eight
19254,-28.007156,-64.021225,eight
19255,-65.23998,17.466751,eight
19256,52.42225,60.14387,eight
19257,-70.95141,16.056948,eight
19258,66.31563,16.386507,eight
19259,-49.592113,-5.1329703,eight
19260,40.558464,14.119533,eight
19261,-6.4756923,28.68973,eight
19262,-36.54916,-2.743806,eight
19263,-38.962788,-5.028515,eight
19264,-5.842122,-25.519608,eight
19265,46.88822,2.6880999,eight
19266,4.7507157,43.038223,eight
19267,-31.496096,18.61352,eight
19268,24.195932,-16.49736,eight
19269,-20.521383,6.8883147,eight
19270,37.907394,46.749245,eight
19271,-27.909124,20.116465,eight
19272,-71.18805,16.813362,eight
19273,-26.684446,-20.908436,eight
19274,37.468426,-48.0789,eight
19275,8.602104,0.8513183,eight
19276,-42.885696,-29.305616,eight
19277,-16.581482,26.73872,eight
19278,-25.159126,39.010857,eight
19279,-22.416372,-74.98045,eight
19280,36.656246,-3.5477676,eight
19281,66.77755,19.134516,eight
19282,-19.27256,-16.165815,eight
19283,0.58927417,7.730703,eight
19284,-66.09756,-13.723685,eight
19285,-31.70316,29.84961,eight
19286,-21.961426,-5.5172763,eight
19287,-48.62888,-29.17857,eight
19288,6.0534887,54.56104,eight
19289,53.910194,-2.6837885,eight
19290,-0.2088441,-10.578055,eight
19291,4.848269,-5.608501,eight
19292,-23.153221,-49.95615,eight
19293,40.069714,48.551685,eight
19294,1.9688903,-72.90857,eight
19295,-20.079561,57.831497,eight
19296,-12.371098,-32.06669,eight
19297,-47.88551,3.038189,eight
19298,30.838755,-1.0225401,eight
19299,-21.657627,-20.703022,eight
19300,55.49797,58.83224,eight
19301,-30.907383,3.0840096,eight
19302,-7.736211,45.704487,eight
19303,-66.72094,-4.347617,eight
19304,31.786919,-30.145475,eight
19305,54.262016,37.25901,eight
19306,35.375927,-20.499992,eight
19307,-7.1615143,-29.739042,eight
19308,-18.13513,-16.624048,eight
19309,-52.5692,31.747246,eight
19310,1.5492221,27.739838,eight
19311,36.899506,-66.32714,eight
19312,-13.652716,-27.359257,eight
19313,-28.768744,29.495451,eight
19314,17.661922,-33.889988,eight
19315,12.841281,-0.32794553,eight
19316,29.56775,-33.21405,eight
19317,-5.0166907,30.102793,eight
19318,53.47476,58.75619,eight
19319,-21.160402,22.703426,eight
19320,-14.541892,-38.112606,eight
19321,20.26585,-50.43158,eight
19322,-27.847649,-62.701515,eight
19323,-55.153336,33.2421,eight
19324,5.5576406,22.510202,eight
19325,-65.61761,15.709333,eight
19326,-42.820198,-29.238234,eight
19327,49.355072,-25.940031,eight
19328,25.942251,58.40152,eight
19329,-33.22939,-0.857024,eight
19330,5.4614806,-36.98399,eight
19331,-54.382046,15.412466,eight
19332,26.448448,36.76993,eight
19333,12.752782,0.6103698,eight
19334,14.71777,-24.04971,eight
19335,-13.924756,30.333069,eight
19336,-13.39811,-17.244246,eight
19337,9.48621,-63.790154,eight
19338,-33.76449,-9.318468,eight
19339,20.21028,-27.247448,eight
19340,-32.224777,-57.18532,eight
19341,37.193172,-13.238312,eight
19342,61.68129,-14.730809,eight
19343,66.45335,51.112976,eight
19344,-16.646254,46.22331,eight
19345,50.310425,28.87481,eight
19346,59.26514,-0.9864542,eight
19347,-25.298647,-33.68832,eight
19348,4.717416,33.72599,eight
19349,-8.5716,45.638916,eight
19350,44.17777,31.793436,eight
19351,32.6442,-64.88458,eight
19352,-69.69853,21.69635,eight
19353,-21.186625,0.52044106,eight
19354,-25.59019,19.58768,eight
19355,-26.778728,22.707287,eight
19356,-39.759106,21.213978,eight
19357,36.16895,-44.853954,eight
19358,14.6074505,-44.57569,eight
19359,19.9503,-28.214916,eight
19360,27.868208,-24.76981,eight
19361,4.1134696,-19.745441,eight
19362,-22.487589,15.919862,eight
19363,-12.852499,-20.96755,eight
19364,-16.373222,19.198761,eight
19365,-4.467633,13.674625,eight
19366,-22.930191,-9.2066555,eight
19367,-18.328836,-62.09338,eight
19368,-9.445059,-27.078901,eight
19369,-14.631577,24.40081,eight
19370,9.613973,26.62782,eight
19371,26.99875,-67.7666,eight
19372,12.854034,-42.24787,eight
19373,-34.03776,-18.588423,eight
19374,-24.982182,-42.668514,eight
19375,-39.93008,-42.551525,eight
19376,12.0967655,28.444492,eight
19377,36.44269,-26.119705,eight
19378,-20.860928,-11.0696,eight
19379,-22.945217,9.60078,eight
19380,-55.20863,15.413559,eight
19381,-16.140327,-9.495542,eight
19382,56.489483,34.48736,eight
19383,-24.274393,-61.545265,eight
19384,-5.267253,-52.005047,eight
19385,-0.8963123,41.97919,eight
19386,-16.33459,-1.2478089,eight
19387,15.434017,-5.57541,eight
19388,-27.091782,-18.703804,eight
19389,46.549965,-47.58337,eight
19390,-14.800553,10.955769,eight
19391,-82.009094,-4.4319086,eight
19392,18.032017,44.156677,eight
19393,-15.549492,38.696854,eight
19394,-49.81541,18.431211,eight
19395,35.03996,-43.757175,eight
19396,-22.503895,21.1668,eight
19397,25.426805,-30.66085,eight
19398,-19.752007,-60.936584,eight
19399,-16.25612,-27.599798,eight
19400,-23.462292,-14.6397295,eight
19401,42.793396,2.4801285,eight
19402,-23.753933,1.4211076,eight
19403,-52.42186,-8.26156,eight
19404,-22.624176,16.710876,eight
19405,-27.724918,1.2187461,eight
19406,23.08836,-62.875195,eight
19407,-41.418785,13.724443,eight
19408,60.17678,38.66299,eight
19409,4.025428,-52.40879,eight
19410,40.06332,-46.89291,eight
19411,25.199423,45.401257,eight
19412,-32.291256,-47.48012,eight
19413,32.077488,67.42731,eight
19414,54.214706,0.84201604,eight
19415,31.915247,35.833813,eight
19416,-36.913826,-34.560757,eight
19417,-50.24084,-39.229992,eight
19418,-70.3214,-12.280241,eight
19419,19.4609,-50.444386,eight
19420,-16.401329,-27.336699,eight
19421,-2.79116,25.836544,eight
19422,-15.1279,24.818026,eight
19423,-27.295424,-2.193521,eight
19424,-81.82374,-2.6342843,eight
19425,28.149046,36.594444,eight
19426,61.68716,-6.7088876,eight
19427,-24.094324,20.822996,eight
19428,4.0444703,-50.163204,eight
19429,-20.753595,-14.5055685,eight
19430,9.988132,-46.581154,eight
19431,25.22947,-62.819115,eight
19432,31.590658,-2.3347661,eight
19433,26.801138,-32.489315,eight
19434,-11.528425,-23.818445,eight
19435,3.6464214,-9.573144,eight
19436,-3.0477471,-8.43437,eight
19437,5.771447,45.47835,eight
19438,-66.564735,-5.1408434,eight
19439,-7.286035,38.22272,eight
19440,-22.986849,-27.62661,eight
19441,59.028866,27.095648,eight
19442,-70.687744,16.039597,eight
19443,-51.47161,-12.751938,eight
19444,46.39154,-4.485354,eight
19445,-19.82209,29.245539,eight
19446,-24.120573,2.395466,eight
19447,33.683605,50.194805,eight
19448,-16.953512,49.33635,eight
19449,-14.072612,-20.674751,eight
19450,-48.983433,32.52415,eight
19451,-32.015087,9.725541,eight
19452,-32.180954,-4.3706098,eight
19453,9.791962,29.776339,eight
19454,-40.299084,10.079452,eight
19455,-11.683408,64.781235,eight
19456,57.762096,1.0226876,eight
19457,16.041332,-44.56487,eight
19458,-43.256958,24.501839,eight
19459,2.141024,-22.684261,eight
19460,-1.7332654,9.628015,eight
19461,46.119423,40.440434,eight
19462,-20.300812,-11.132182,eight
19463,-14.297178,42.451458,eight
19464,-15.326121,16.954153,eight
19465,-33.926807,-63.2305,eight
19466,36.814972,-43.912487,eight
19467,54.401093,24.994564,eight
19468,-17.208605,48.44828,eight
19469,2.424404,19.876871,eight
19470,35.06068,-45.26778,eight
19471,-47.027966,-16.579102,eight
19472,-31.637005,-0.27579543,eight
19473,-71.4568,21.635279,eight
19474,-4.6133366,-40.32124,eight
19475,-35.169445,-64.61747,eight
19476,-62.97006,15.777933,eight
19477,54.221207,26.26794,eight
19478,-41.627518,31.385052,eight
19479,45.22572,-24.531296,eight
19480,48.887146,-25.344492,eight
19481,49.01191,62.094913,eight
19482,61.336628,13.106121,eight
19483,-25.30264,-16.094503,eight
19484,-54.929874,35.54936,eight
19485,39.2402,-12.2886,eight
19486,37.22191,-47.709408,eight
19487,11.453875,46.49005,eight
19488,2.8141232,-36.18931,eight
19489,-14.252695,-49.938942,eight
19490,35.554607,-46.52587,eight
19491,35.720543,21.580082,eight
19492,-0.33352447,-61.386868,eight
19493,-82.67615,-2.8428516,eight
19494,-65.87891,-3.8712602,eight
19495,-30.235826,12.882666,eight
19496,16.020197,66.513794,eight
19497,41.240772,-35.09068,eight
19498,16.73823,-29.05066,eight
19499,7.207804,-75.96497,eight
19500,6.500078,34.177258,eight
19501,3.6965613,-25.911644,eight
19502,-20.004393,7.4716578,eight
19503,-37.57499,8.660932,eight
19504,-57.793232,-1.974256,eight
19505,-43.68066,3.3312383,eight
19506,-11.397321,-31.912195,eight
19507,0.64953995,-28.0807,eight
19508,47.29476,-41.976643,eight
19509,-0.3613683,-4.6331673,eight
19510,37.717648,35.85614,eight
19511,-30.27578,17.543882,eight
19512,-22.211546,57.283127,eight
19513,49.828945,33.20147,eight
19514,-49.67519,-7.0261016,eight
19515,61.87895,-15.961907,eight
19516,23.662235,44.233334,eight
19517,11.248481,-37.673,eight
19518,-13.52391,46.703106,eight
19519,27.068272,-49.036636,eight
19520,37.30815,-17.19572,eight
19521,-67.211136,29.041004,eight
19522,23.208927,62.18075,eight
19523,-50.711082,-34.013016,eight
19524,69.902466,-28.413794,eight
19525,47.350674,-3.8733883,eight
19526,47.873577,22.03246,eight
19527,3.7580173,-31.86816,eight
19528,-13.115429,-29.968914,eight
19529,4.620372,34.83058,eight
19530,-54.23292,16.898354,eight
19531,-21.446295,30.35229,eight
19532,-18.717705,27.65919,eight
19533,-24.440567,59.374683,eight
19534,-39.236786,-7.046883,eight
19535,-6.193259,10.986166,eight
19536,0.7438881,1.2580107,eight
19537,54.661476,29.70633,eight
19538,8.005694,26.054747,eight
19539,-28.677492,-31.229889,eight
19540,-3.4140275,-34.907433,eight
19541,-35.32253,-48.945026,eight
19542,10.325748,-15.439194,eight
19543,-41.201645,-38.6338,eight
19544,-14.109778,4.995285,eight
19545,8.381361,0.06711619,eight
19546,-21.428677,-12.810359,eight
19547,47.052288,20.06389,eight
19548,-17.604515,-37.51985,eight
19549,26.535185,14.737764,eight
19550,-69.197266,19.703867,eight
19551,-40.893642,-29.978765,eight
19552,-52.16287,33.0685,eight
19553,26.916002,36.750587,eight
19554,-62.73929,16.589705,eight
19555,37.026943,51.60361,eight
19556,10.163543,46.87952,eight
19557,-19.047947,2.405697,eight
19558,19.021729,-20.789335,eight
19559,-21.055397,11.020001,eight
19560,3.7460637,-28.189816,eight
19561,-21.249313,6.574602,eight
19562,-26.276749,-15.4976635,eight
19563,24.333584,61.500668,eight
19564,-19.263132,-30.602106,eight
19565,42.71675,-12.244138,eight
19566,-28.023447,-59.073322,eight
19567,44.518982,57.585575,eight
19568,-20.6218,53.18582,eight
19569,-33.94956,-32.247887,eight
19570,-17.32437,-53.07057,eight
19571,16.637964,26.20585,eight
19572,-19.6998,-28.454327,eight
19573,61.831635,26.33186,eight
19574,36.501984,50.331173,eight
19575,-4.257978,-64.93709,eight
19576,-21.294346,16.951725,eight
19577,-2.438811,16.035973,eight
19578,-46.30098,-6.0878778,eight
19579,-6.409374,-18.335436,eight
19580,-55.243988,3.2903483,eight
19581,-3.7625725,-27.41945,eight
19582,17.219387,39.15557,eight
19583,-13.330133,-49.45683,eight
19584,3.1443238,34.096203,eight
19585,-14.394701,-12.752018,eight
19586,-16.13073,45.137505,eight
19587,-69.87825,-11.01038,eight
19588,15.847426,-42.88657,eight
19589,15.733135,-30.034824,eight
19590,58.14045,32.80621,eight
19591,-19.763714,19.681717,eight
19592,34.487976,36.651962,eight
19593,53.364708,3.8419101,eight
19594,24.20801,63.396023,eight
19595,63.996334,22.759867,eight
19596,-23.981228,40.945618,eight
19597,64.4459,13.718573,eight
19598,0.98687506,-34.481274,eight
19599,13.288127,33.78654,eight
19600,-36.470837,-61.67332,eight
19601,-22.874779,15.3692,eight
19602,46.347546,38.093536,eight
19603,-27.305803,-64.29364,eight
19604,42.925705,-9.917404,eight
19605,-48.328472,1.1760303,eight
19606,-18.915821,28.88712,eight
19607,-33.485966,16.683453,eight
19608,-26.875423,-2.32443,eight
19609,15.17163,-6.1023626,eight
19610,23.628992,-7.9888253,eight
19611,17.571007,-28.283175,eight
19612,-5.628638,43.035496,eight
19613,-29.0795,-22.63112,eight
19614,37.024666,-39.036263,eight
19615,53.08302,-28.439281,eight
19616,-25.346153,40.891346,eight
19617,-7.164708,-12.224479,eight
19618,12.888075,-17.02794,eight
19619,-9.159214,7.2853975,eight
19620,-21.459988,16.837406,eight
19621,20.146992,-72.10055,eight
19622,-6.1972136,-43.282307,eight
19623,-65.57445,-3.7539744,eight
19624,-6.300275,32.60378,eight
19625,-51.86385,-5.7517066,eight
19626,34.171364,15.784146,eight
19627,68.37698,-9.909821,eight
19628,-19.348434,13.796569,eight
19629,-51.48579,-37.528885,eight
19630,-8.85083,-62.528767,eight
19631,30.399492,-65.0921,eight
19632,24.609158,-32.849297,eight
19633,8.245905,40.033184,eight
19634,30.093206,17.07628,eight
19635,58.176865,-3.5202553,eight
19636,48.12344,32.394714,eight
19637,-32.503,4.4832344,eight
19638,38.74621,-13.772102,eight
19639,-23.80365,14.446937,eight
19640,-30.71899,-27.730112,eight
19641,64.39995,15.545076,eight
19642,33.05469,-39.073536,eight
19643,-18.59652,-12.98279,eight
19644,39.69912,33.04943,eight
19645,16.389542,-24.237947,eight
19646,47.29101,19.766685,eight
19647,-27.811829,-29.896065,eight
19648,-49.45268,21.354464,eight
19649,-67.91301,-5.145644,eight
19650,-28.929146,-7.9220343,eight
19651,2.4349678,-62.07723,eight
19652,6.741492,-46.378265,eight
19653,-56.290813,21.87452,eight
19654,-50.511192,-3.5612648,eight
19655,51.707115,-28.46254,eight
19656,-53.546288,16.308563,eight
19657,62.40489,-2.6295917,eight
19658,10.573724,-22.137209,eight
19659,-22.587824,-9.630118,eight
19660,15.667197,-34.320892,eight
19661,27.008123,37.870346,eight
19662,2.6716902,-28.765863,eight
19663,1.3906574,34.00602,eight
19664,-43.77536,-34.171688,eight
19665,14.003122,-44.909004,eight
19666,5.7660837,-24.020016,eight
19667,1.7480618,-49.70266,eight
19668,15.051669,1.7301221,eight
19669,-9.163205,40.13863,eight
19670,51.747772,-28.973953,eight
19671,27.301065,59.039253,eight
19672,-9.0947895,61.67981,eight
19673,-17.5149,2.5514772,eight
19674,-25.83859,11.202612,eight
19675,17.152426,-23.892084,eight
19676,53.939423,31.563965,eight
19677,-55.135605,17.453302,eight
19678,24.782,-23.577085,eight
19679,-3.0710433,6.008359,eight
19680,5.1228642,-22.866337,eight
19681,-70.72385,15.832947,eight
19682,-15.347746,25.72811,eight
19683,61.417324,4.408611,eight
19684,35.920025,-45.10067,eight
19685,-11.076884,-62.41112,eight
19686,-37.889812,6.310693,eight
19687,-7.938711,-62.42531,eight
19688,-7.583329,52.65835,eight
19689,-23.537277,-29.094913,eight
19690,-20.976238,-10.425412,eight
19691,-21.79504,19.41231,eight
19692,-45.344017,-44.687344,eight
19693,45.224255,-25.139322,eight
19694,-18.818512,8.215038,eight
19695,-20.05987,7.412728,eight
19696,5.4711976,-52.759663,eight
19697,11.895652,-37.857933,eight
19698,-30.979956,-67.414505,eight
19699,-52.471867,10.042268,eight
19700,32.11611,-37.587986,eight
19701,-11.673257,-16.129057,eight
19702,-36.6696,-62.03994,eight
19703,35.415405,28.722685,eight
19704,-20.70551,22.934093,eight
19705,-23.592175,-10.0513735,eight
19706,-22.600595,-53.542866,eight
19707,-28.96355,0.86489034,eight
19708,41.127186,-19.998423,eight
19709,66.47564,52.809093,eight
19710,-26.015713,3.067759,eight
19711,-23.86715,33.635857,eight
19712,-44.763428,0.16854368,eight
19713,-51.378963,30.470432,eight
19714,-32.445923,13.132353,eight
19715,-44.074738,-43.128662,eight
19716,51.765984,25.549358,eight
19717,28.808477,-62.30799,eight
19718,15.510943,39.335743,eight
19719,36.529884,-35.414177,eight
19720,-14.951475,-15.650505,eight
19721,6.3815303,66.57282,eight
19722,22.71246,-12.139195,eight
19723,22.952246,-40.508392,eight
19724,-38.57062,-60.271168,eight
19725,-9.513328,-26.832739,eight
19726,31.183352,-25.45435,eight
19727,19.838245,-26.44203,eight
19728,-53.308308,-9.139725,eight
19729,-41.40461,8.6248255,eight
19730,-12.12727,42.03371,eight
19731,-31.930664,14.383188,eight
19732,-25.169987,-26.586603,eight
19733,-21.11535,-2.380782,eight
19734,66.26458,15.180789,eight
19735,28.810266,29.008984,eight
19736,53.86996,2.9208443,eight
19737,39.95255,33.528614,eight
19738,8.110901,-1.3035154,eight
19739,32.27055,37.45517,eight
19740,-40.418404,-30.923576,eight
19741,24.402159,45.541298,eight
19742,67.89422,51.737015,eight
19743,23.099743,-32.615368,eight
19744,46.18153,28.91746,eight
19745,7.1113586,49.811985,eight
19746,-1.9234167,25.623192,eight
19747,-29.415407,16.45644,eight
19748,-20.270796,-10.593576,eight
19749,39.78483,-34.87604,eight
19750,39.384754,-47.166767,eight
19751,32.496334,-63.467808,eight
19752,-0.46230984,40.35603,eight
19753,-38.83416,22.552938,eight
19754,-23.834997,14.602668,eight
19755,-36.08115,-30.496494,eight
19756,42.100533,22.19451,eight
19757,-52.176426,-8.406626,eight
19758,-25.206615,-68.501816,eight
19759,-58.97637,21.49326,eight
19760,72.32988,46.10315,eight
19761,1.5553201,-49.59719,eight
19762,-45.576393,-44.273933,eight
19763,-41.307705,-54.410027,eight
19764,-9.752586,-35.115685,eight
19765,-17.729935,-9.417368,eight
19766,8.834459,12.168693,eight
19767,-46.773914,-11.846028,eight
19768,0.3545945,-13.281336,eight
19769,7.1063013,-7.3977003,eight
19770,7.218928,-75.971405,eight
19771,30.462929,58.957912,eight
19772,1.3415478,-39.223484,eight
19773,42.64482,42.89014,eight
19774,-34.677776,-59.85535,eight
19775,-47.17417,28.225803,eight
19776,-66.57826,-4.2466393,eight
19777,-8.405817,46.228596,eight
19778,30.05453,36.641315,eight
19779,27.910406,33.315144,eight
19780,-7.514721,-26.616013,eight
19781,3.5693264,28.459738,eight
19782,-21.94432,28.329706,eight
19783,17.697065,-36.378086,eight
19784,13.517103,-22.686333,eight
19785,-47.94334,-20.530766,eight
19786,11.946513,-63.52195,eight
19787,27.255796,62.820393,eight
19788,-32.376904,-15.715236,eight
19789,3.0476103,-3.1022725,eight
19790,-22.901413,2.8380382,eight
19791,28.643646,-38.06019,eight
19792,-15.243158,3.0381246,eight
19793,31.151745,5.5510926,eight
19794,68.31503,51.80368,eight
19795,5.773282,1.46997,eight
19796,-17.057865,-27.944096,eight
19797,38.39038,24.327703,eight
19798,-25.131657,8.160241,eight
19799,48.406704,18.478226,eight
19800,-37.226345,-60.79413,eight
19801,-36.312862,-30.65782,eight
19802,-6.838882,-63.580242,eight
19803,18.47899,-8.184389,eight
19804,-20.612398,-5.87738,eight
19805,9.158774,2.706492,eight
19806,11.02436,-10.186625,eight
19807,55.383892,-30.116634,eight
19808,-23.85503,-69.16116,eight
19809,-22.902016,-2.6656308,eight
19810,-6.349475,41.71957,eight
19811,-25.914883,-3.4417338,eight
19812,-8.652872,-26.786484,eight
19813,-29.867565,-3.9879055,eight
19814,69.99909,-15.596105,eight
19815,-25.963717,-23.228685,eight
19816,-20.690594,-38.29346,eight
19817,47.495174,-21.781858,eight
19818,-11.992417,41.682186,eight
19819,18.394611,-69.39852,eight
19820,61.21771,14.150852,eight
19821,2.5766823,-25.685587,eight
19822,58.59377,10.6546,eight
19823,-1.1052883,-9.98039,eight
19824,-12.603661,-19.825016,eight
19825,-21.783285,13.909843,eight
19826,-3.1955335,18.719557,eight
19827,-17.606544,-0.97688407,eight
19828,-46.74017,28.142883,eight
19829,-40.744694,-51.396946,eight
19830,-11.935673,6.8662453,eight
19831,66.53148,10.84969,eight
19832,43.595215,-12.299596,eight
19833,-3.5253289,31.801598,eight
19834,-24.760956,14.406669,eight
19835,32.265034,38.717407,eight
19836,-18.760223,-33.665062,eight
19837,21.531487,-10.836616,eight
19838,41.04433,38.93037,eight
19839,39.220337,-20.63676,eight
19840,-33.64103,61.713337,eight
19841,-51.29053,33.759678,eight
19842,-2.6655803,40.80385,eight
19843,-24.159737,11.679384,eight
19844,-24.517029,15.739505,eight
19845,-18.012697,-8.674833,eight
19846,-33.46037,45.631042,eight
19847,-18.818666,57.340336,eight
19848,56.621265,6.0447206,eight
19849,-5.4852047,57.865116,eight
19850,-15.946135,32.64631,eight
19851,41.330204,-11.076771,eight
19852,2.0626411,-22.7396,eight
19853,-26.665411,12.98524,eight
19854,50.246124,0.47530633,eight
19855,13.030627,52.46531,eight
19856,1.2148144,-66.41781,eight
19857,-19.610111,-3.155661,eight
19858,16.843573,-39.153957,eight
19859,0.19316697,-23.208544,eight
19860,48.365265,-19.415747,eight
19861,-47.323174,22.034914,eight
19862,30.80343,-63.745804,eight
19863,16.68783,-74.85993,eight
19864,-13.523347,-39.606773,eight
19865,21.327152,-29.453218,eight
19866,-13.227519,19.207788,eight
19867,23.392313,-47.90385,eight
19868,69.577,1.4496104,eight
19869,59.887894,-8.652203,eight
19870,81.816086,-1.6455857,eight
19871,51.77722,61.55362,eight
19872,-42.765293,-2.9289224,eight
19873,61.40484,24.852644,eight
19874,16.644583,52.341373,eight
19875,-43.80436,-45.009857,eight
19876,3.0199163,-32.445675,eight
19877,-1.5278594,32.932285,eight
19878,-60.844643,-0.47945374,eight
19879,-25.480812,-67.78109,eight
19880,1.8338295,-11.485437,eight
19881,4.60612,-39.28914,eight
19882,16.041653,-12.19053,eight
19883,-14.941858,6.127295,eight
19884,-22.494013,15.020144,eight
19885,16.095102,-52.462597,eight
19886,-28.152023,23.144054,eight
19887,-15.018932,-6.4089065,eight
19888,6.070097,-13.88022,eight
19889,-37.356846,8.731779,eight
19890,-35.707664,-46.453968,eight
19891,-28.57786,17.68609,eight
19892,-81.991035,-4.9223766,eight
19893,50.05946,0.3662237,eight
19894,18.507303,-52.389763,eight
19895,-6.198166,-32.597218,eight
19896,-51.122856,-17.871126,eight
19897,18.705278,-7.7590685,eight
19898,5.558211,40.17915,eight
19899,-5.310343,33.07343,eight
19900,4.84647,45.41427,eight
19901,-27.252264,1.0173887,eight
19902,-6.8599524,-17.999588,eight
19903,-10.676699,-31.926851,eight
19904,38.848465,2.9300969,eight
19905,-21.433233,-55.776524,eight
19906,9.923204,-49.905914,eight
19907,54.338787,29.06328,eight
19908,-27.640934,0.80779636,eight
19909,10.400208,-63.00634,eight
19910,5.7566986,-65.140366,eight
19911,-12.097672,-22.131847,eight
19912,-42.554577,-29.68158,eight
19913,19.994385,-30.306871,eight
19914,20.10825,-66.35824,eight
19915,-46.34105,-49.11703,eight
19916,-44.88958,-19.727459,eight
19917,-14.406227,-40.78349,eight
19918,3.0383916,49.841187,eight
19919,59.864704,19.20647,eight
19920,-50.58449,21.71104,eight
19921,59.25351,43.04698,eight
19922,36.67605,-11.647457,eight
19923,-42.05252,-45.385937,eight
19924,-50.898632,-2.223252,eight
19925,-24.132942,-14.664558,eight
19926,81.471855,-8.812039,eight
19927,-12.016383,-48.527885,eight
19928,3.300021,-69.97664,eight
19929,26.859436,30.350388,eight
19930,26.735723,-62.90067,eight
19931,-36.433872,10.3255625,eight
19932,57.130703,27.139317,eight
19933,-16.908504,-33.81526,eight
19934,-29.730274,-42.0122,eight
19935,-42.025948,-48.5171,eight
19936,-49.53136,0.8562259,eight
19937,-35.386433,-18.198416,eight
19938,-17.865646,31.515919,eight
19939,62.126194,-2.4212055,eight
19940,34.541252,-40.062275,eight
19941,-16.44177,-4.410185,eight
19942,-22.655329,17.127872,eight
19943,62.19095,-13.421723,eight
19944,-2.914478,-59.78286,eight
19945,-31.162819,22.906624,eight
19946,-4.08072,44.490257,eight
19947,-35.05666,-64.80131,eight
19948,-1.0575835,14.988255,eight
19949,62.777344,34.524834,eight
19950,-71.28523,-17.488798,eight
19951,-34.51641,26.63257,eight
19952,-16.057652,49.06812,eight
19953,20.342342,29.568718,eight
19954,42.142223,32.14422,eight
19955,-28.05588,40.63967,eight
19956,23.056824,-32.08878,eight
19957,-50.775875,-6.0678215,eight
19958,69.902466,-28.413794,eight
19959,-34.976696,-5.249768,eight
19960,-5.176901,-26.219769,eight
19961,-40.22818,15.379463,eight
19962,-30.953825,-35.272175,eight
19963,-28.477566,0.3759736,eight
19964,10.438377,24.997698,eight
19965,-21.725828,27.864164,eight
19966,17.364496,21.86806,eight
19967,-24.824518,-0.05366981,eight
19968,-18.88052,-19.382465,eight
19969,-22.969896,-23.13739,eight
19970,38.613552,23.584751,eight
19971,-8.157567,-36.540794,eight
19972,-20.011,29.788872,eight
19973,5.7308173,48.64408,eight
19974,-36.70063,19.99179,eight
19975,33.21689,-42.766373,eight
19976,36.257175,-23.855303,eight
19977,27.697872,-36.959545,eight
19978,20.471079,-35.727882,eight
19979,62.320827,19.819748,eight
19980,-33.58311,-60.04599,eight
19981,-17.762098,36.527687,eight
19982,-12.577014,-39.930767,eight
19983,-26.880978,-10.440075,eight
19984,-17.893887,34.836765,eight
19985,54.657585,31.08291,eight
19986,11.793522,36.35766,eight
19987,-62.44749,15.222291,eight
19988,-11.04536,-21.354572,eight
19989,52.20892,59.601982,eight
19990,9.465081,-13.9605,eight
19991,18.299643,-47.763622,eight
19992,-55.63466,16.128336,eight
19993,-33.615894,-6.928128,eight
19994,17.597141,17.24642,eight
19995,46.841946,-49.46399,eight
19996,-25.085026,35.344234,eight
19997,-50.65318,-3.624578,eight
19998,-56.94067,22.428732,eight
19999,-10.345624,22.604124,eight
20000,-27.46228,37.913975,eight
20001,-33.018635,5.9214005,eight
20002,47.10445,20.686115,eight
20003,-7.306425,49.27463,eight
20004,49.891003,29.091938,eight
20005,-15.069595,6.2075086,eight
20006,-30.508688,22.712563,eight
20007,2.3080862,26.942995,eight
20008,69.88299,-13.97764,eight
20009,-13.850008,18.111027,eight
20010,44.610233,-12.311322,eight
20011,60.6632,2.5454068,eight
20012,-64.53485,26.258081,eight
20013,9.03244,-31.522089,eight
20014,47.315243,-11.853252,eight
20015,-16.246086,-12.264663,eight
20016,-25.889252,11.553117,eight
20017,50.086708,30.722706,eight
20018,-24.82407,-19.529861,eight
20019,-33.506126,25.681925,eight
20020,-53.166164,-40.567165,eight
20021,23.082678,-16.048124,eight
20022,7.6388016,9.08294,eight
